,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,74000000.0,80000000.0,194000000.0,91000000.0
Capital Surplus,1275000000.0,1244000000.0,1253000000.0,1224000000.0
Total Liab,1608000000.0,1447000000.0,1083000000.0,1088000000.0
Total Stockholder Equity,779000000.0,785000000.0,886000000.0,908000000.0
Other Current Liab,280000000.0,109000000.0,118000000.0,130000000.0
Total Assets,2387000000.0,2232000000.0,1969000000.0,1996000000.0
Other Current Assets,1000000.0,,,
Retained Earnings,269000000.0,309000000.0,389000000.0,461000000.0
Other Liab,227000000.0,228000000.0,233000000.0,367000000.0
Good Will,855000000.0,852000000.0,862000000.0,843000000.0
Treasury Stock,-765000000.0,-768000000.0,-756000000.0,-777000000.0
Other Assets,143000000.0,137000000.0,114000000.0,99000000.0
Cash,775000000.0,674000000.0,418000000.0,446000000.0
Total Current Liabilities,444000000.0,277000000.0,242000000.0,231000000.0
Deferred Long Term Asset Charges,39000000.0,33000000.0,10000000.0,5000000.0
Other Stockholder Equity,-43000000.0,-46000000.0,-34000000.0,-55000000.0
Property Plant Equipment,271000000.0,279000000.0,186000000.0,310000000.0
Total Current Assets,1006000000.0,845000000.0,573000000.0,613000000.0
Long Term Investments,38000000.0,39000000.0,40000000.0,40000000.0
Net Tangible Assets,-150000000.0,-147000000.0,-170000000.0,-26000000.0
Net Receivables,208000000.0,150000000.0,135000000.0,146000000.0
Long Term Debt,832000000.0,831000000.0,491000000.0,490000000.0
Accounts Payable,15000000.0,13000000.0,18000000.0,14000000.0
