Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,1027200000.0,1054000000.0,1087400000.0,1122400000.0
Capital Surplus,1244600000.0,1235900000.0,1234000000.0,1228200000.0
Total Liab,3023600000.0,3082600000.0,3147500000.0,3294700000.0
Total Stockholder Equity,2489800000.0,2445200000.0,2430100000.0,2333600000.0
Minority Interest,3700000.0,3600000.0,4300000.0,4900000.0
Deferred Long Term Liab,32000000.0,31700000.0,31100000.0,30000000.0
Other Current Liab,45900000.0,53400000.0,102100000.0,54200000.0
Total Assets,5517100000.0,5531400000.0,5581900000.0,5633200000.0
Common Stock,900000.0,900000.0,900000.0,900000.0
Other Current Assets,51800000.0,50600000.0,55500000.0,52700000.0
Retained Earnings,1438000000.0,1408700000.0,1382600000.0,1334100000.0
Other Liab,449300000.0,452300000.0,462300000.0,416400000.0
Good Will,2814200000.0,2811300000.0,2819300000.0,2801800000.0
Treasury Stock,-193700000.0,-200300000.0,-187400000.0,-229600000.0
Other Assets,53600000.0,53000000.0,56400000.0,68700000.0
Cash,61700000.0,50000000.0,53300000.0,59400000.0
Total Current Liabilities,676700000.0,674000000.0,697100000.0,686900000.0
Short Long Term Debt,95500000.0,88600000.0,87300000.0,117500000.0
Other Stockholder Equity,-193700000.0,-200300000.0,-187400000.0,-229600000.0
Property Plant Equipment,1073700000.0,1075900000.0,1066300000.0,1074600000.0
Total Current Assets,548400000.0,537200000.0,552500000.0,565700000.0
Net Tangible Assets,-1351600000.0,-1420100000.0,-1476600000.0,-1590600000.0
Net Receivables,402700000.0,388300000.0,380700000.0,384900000.0
Long Term Debt,1581000000.0,1627200000.0,1668000000.0,1852000000.0
Accounts Payable,176900000.0,195100000.0,181200000.0,156100000.0
Change To Liabilities,-18400000.0,11200000.0,7500000.0,8400000.0
Total Cashflows From Investing Activities,-33900000.0,-24500000.0,53200000.0,-24100000.0
Net Borrowings,-44000000.0,-34400000.0,-217400000.0,-117500000.0
Total Cash From Financing Activities,-42500000.0,-40100000.0,-224200000.0,-117300000.0
Change To Operating Activities,33000000.0,-24600000.0,51600000.0,72500000.0
Issuance Of Stock,1500000.0,1500000.0,500000.0,200000.0
Net Income,29300000.0,26100000.0,48500000.0,-81200000.0
Change In Cash,11700000.0,-3300000.0,-6100000.0,17400000.0
Effect Of Exchange Rate,900000.0,-1300000.0,-100000.0,900000.0
Total Cash From Operating Activities,87200000.0,62600000.0,165000000.0,157900000.0
Depreciation,55000000.0,55300000.0,55700000.0,57700000.0
Other Cashflows From Investing Activities,1800000.0,200000.0,300000.0,2500000.0
Change To Account Receivables,-12400000.0,-10400000.0,-5500000.0,-9600000.0
Change To Netincome,700000.0,5000000.0,7200000.0,110100000.0
Capital Expenditures,-35000000.0,-24700000.0,-24800000.0,-20100000.0
Repurchase Of Stock,,-5100000.0,-5100000.0,-5100000.0
Other Cashflows From Financing Activities,,-600000.0,-7300000.0,-7300000.0
