,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,12181000.0,11038000.0,12004000.0,13223000.0
1,Capital Surplus,519579000.0,485239000.0,453193000.0,426750000.0
2,Total Liab,1100200000.0,1073086000.0,1017281000.0,877916000.0
3,Total Stockholder Equity,639470000.0,410180000.0,223590000.0,223146000.0
4,Other Current Liab,46553000.0,23299000.0,20871000.0,22985000.0
5,Total Assets,1739670000.0,1483266000.0,1240871000.0,1101062000.0
6,Common Stock,40000.0,40000.0,40000.0,40000.0
7,Other Current Assets,986000.0,949000.0,1014000.0,3284000.0
8,Retained Earnings,133870000.0,-64740000.0,-218646000.0,-196316000.0
9,Other Liab,65914000.0,60568000.0,54078000.0,47535000.0
10,Good Will,268167000.0,188596000.0,188472000.0,189435000.0
11,Treasury Stock,-14019000.0,-10359000.0,-10997000.0,-7328000.0
12,Other Assets,21987000.0,19902000.0,16974000.0,14090000.0
13,Cash,34128000.0,28583000.0,16358000.0,29940000.0
14,Total Current Liabilities,483249000.0,390846000.0,305610000.0,321566000.0
15,Short Long Term Debt,24183000.0,11017000.0,9168000.0,9601000.0
16,Other Stockholder Equity,-14019000.0,-10359000.0,-10997000.0,-7328000.0
17,Property Plant Equipment,314116000.0,288935000.0,106964000.0,100939000.0
18,Total Current Assets,1121927000.0,973568000.0,915244000.0,782248000.0
19,Long Term Investments,1292000.0,1227000.0,1213000.0,1127000.0
20,Net Tangible Assets,359122000.0,210546000.0,23114000.0,20488000.0
21,Net Receivables,289200000.0,226539000.0,207801000.0,196265000.0
22,Long Term Debt,404149000.0,499662000.0,657593000.0,508815000.0
23,Inventory,780989000.0,702274000.0,672579000.0,536474000.0
24,Accounts Payable,266753000.0,261963000.0,237835000.0,245249000.0
0,Change To Liabilities,-9212000.0,16860000.0,-6567000.0,5077000.0
1,Total Cashflows From Investing Activities,-146289000.0,-42263000.0,-34158000.0,-52220000.0
2,Net Borrowings,-95774000.0,-155382000.0,146526000.0,82121000.0
3,Total Cash From Financing Activities,-244371000.0,-244486000.0,-97571000.0,-114449000.0
4,Change To Operating Activities,69275000.0,-1185000.0,-2732000.0,2660000.0
5,Issuance Of Stock,19824000.0,18574000.0,13569000.0,11466000.0
6,Net Income,366738000.0,261575000.0,234461000.0,191633000.0
7,Change In Cash,5545000.0,12225000.0,-13582000.0,7984000.0
8,Repurchase Of Stock,-76199000.0,-23188000.0,-187469000.0,-146006000.0
9,Effect Of Exchange Rate,-1376000.0,198000.0,-509000.0,-658000.0
10,Total Cash From Operating Activities,397581000.0,298776000.0,118656000.0,175311000.0
11,Depreciation,28967000.0,28885000.0,27222000.0,25157000.0
12,Dividends Paid,-91929000.0,-83772000.0,-69430000.0,-58029000.0
13,Change To Inventory,-42447000.0,-14165000.0,-142170000.0,-35783000.0
14,Change To Account Receivables,-38688000.0,-15691000.0,-14371000.0,-21903000.0
15,Other Cashflows From Financing Activities,-293000.0,-718000.0,-767000.0,-4001000.0
16,Change To Netincome,22517000.0,22108000.0,22120000.0,7902000.0
17,Capital Expenditures,-21702000.0,-33362000.0,-31580000.0,-39390000.0
18,Investments,,,,4000.0
