Unnamed: 0,2021-07-31,2021-04-30,2021-01-31,2020-10-31
Intangible Assets,937171000.0,976261000.0,1009431000.0,885454000.0
Capital Surplus,460482000.0,454327000.0,448010000.0,442794000.0
Total Liab,3705982000.0,3956045000.0,3772835000.0,3440401000.0
Total Stockholder Equity,2921843000.0,2732699000.0,2570236000.0,2392739000.0
Minority Interest,26263000.0,25223000.0,26475000.0,27782000.0
Deferred Long Term Liab,7005000.0,7705000.0,8406000.0,9106000.0
Other Current Liab,410050000.0,476150000.0,477292000.0,482333000.0
Total Assets,6654088000.0,6713967000.0,6369546000.0,5860922000.0
Common Stock,6565000.0,6565000.0,6565000.0,6565000.0
Other Current Assets,38355000.0,53024000.0,67764000.0,47011000.0
Retained Earnings,2770401000.0,2562822000.0,2402211000.0,2292387000.0
Other Liab,277759000.0,249853000.0,242643000.0,225590000.0
Good Will,1563255000.0,1577828000.0,1581990000.0,1481283000.0
Treasury Stock,-315605000.0,-291015000.0,-286550000.0,-349007000.0
Other Assets,165008000.0,155710000.0,149854000.0,161928000.0
Cash,445852000.0,294562000.0,183634000.0,337402000.0
Total Current Liabilities,1794785000.0,1951921000.0,1672407000.0,1596690000.0
Deferred Long Term Asset Charges,41216000.0,49754000.0,46460000.0,70496000.0
Short Long Term Debt,12411000.0,12559000.0,12802000.0,12519000.0
Other Stockholder Equity,44621000.0,69211000.0,73676000.0,11219000.0
Property Plant Equipment,1185131000.0,1158380000.0,1132722000.0,1091941000.0
Total Current Assets,2803523000.0,2845788000.0,2495549000.0,2240316000.0
Net Tangible Assets,421417000.0,178610000.0,-21185000.0,26002000.0
Net Receivables,949932000.0,1014148000.0,943966000.0,817653000.0
Long Term Debt,1594821000.0,1718127000.0,1821522000.0,1585019000.0
Inventory,1369384000.0,1484054000.0,1300185000.0,1038250000.0
Accounts Payable,915045000.0,1033026000.0,803496000.0,753106000.0
Change To Liabilities,-112362000.0,229404000.0,-15454000.0,127585000.0
Total Cashflows From Investing Activities,-47465000.0,-23439000.0,-311156000.0,-46433000.0
Net Borrowings,-107173000.0,-107064000.0,209173000.0,-68495000.0
Total Cash From Financing Activities,-145635000.0,-129764000.0,155456000.0,-68495000.0
Change To Operating Activities,132679000.0,54484000.0,5197000.0,-18367000.0
Net Income,230280000.0,183311000.0,132524000.0,113757000.0
Change In Cash,151244000.0,110915000.0,-153663000.0,-201153000.0
Effect Of Exchange Rate,-7065000.0,479000.0,9313000.0,-4935000.0
Total Cash From Operating Activities,351409000.0,263639000.0,-7276000.0,-81290000.0
Depreciation,60938000.0,58689000.0,56715000.0,54239000.0
Dividends Paid,-22701000.0,-22700000.0,-45400000.0,-45400000.0
Change To Inventory,93750000.0,-207480000.0,-102979000.0,-322047000.0
Change To Account Receivables,-59058000.0,-76353000.0,-62787000.0,-36495000.0
Other Cashflows From Financing Activities,-15761000.0,-15761000.0,-8317000.0,-8317000.0
Change To Netincome,7037000.0,3273000.0,1140000.0,12172000.0
Capital Expenditures,-47673000.0,-33065000.0,-23389000.0,-24708000.0
Other Cashflows From Investing Activities,,9330000.0,9330000.0,9330000.0
