,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,952000000.0,1027000000.0,1107000000.0,
Capital Surplus,3760000000.0,3738000000.0,3721000000.0,1189000000.0
Total Liab,6216000000.0,6183000000.0,5552000000.0,1804000000.0
Total Stockholder Equity,2651000000.0,3019000000.0,3461000000.0,1041000000.0
Minority Interest,31000000.0,12000000.0,5000000.0,
Other Current Liab,147000000.0,187000000.0,171000000.0,84000000.0
Total Assets,8898000000.0,9214000000.0,9018000000.0,2845000000.0
Common Stock,1000000.0,1000000.0,1000000.0,
Other Current Assets,483000000.0,452000000.0,383000000.0,82000000.0
Retained Earnings,272000000.0,569000000.0,523000000.0,529000000.0
Other Liab,1047000000.0,1019000000.0,800000000.0,248000000.0
Good Will,2817000000.0,2892000000.0,2828000000.0,
Treasury Stock,-1382000000.0,-1289000000.0,-784000000.0,-677000000.0
Other Assets,297000000.0,281000000.0,292000000.0,166000000.0
Cash,524000000.0,287000000.0,231000000.0,409000000.0
Total Current Liabilities,925000000.0,905000000.0,928000000.0,461000000.0
Short Long Term Debt,170000000.0,,,
Other Stockholder Equity,-48000000.0,-36000000.0,6000000.0,17000000.0
Property Plant Equipment,922000000.0,860000000.0,951000000.0,583000000.0
Total Current Assets,3910000000.0,4154000000.0,3840000000.0,2096000000.0
Net Tangible Assets,-1118000000.0,-900000000.0,-474000000.0,1041000000.0
Net Receivables,2101000000.0,2518000000.0,2363000000.0,1207000000.0
Long Term Debt,4129000000.0,4094000000.0,3807000000.0,1088000000.0
Inventory,802000000.0,897000000.0,863000000.0,398000000.0
Accounts Payable,209000000.0,286000000.0,301000000.0,145000000.0
