,Unnamed: 0,2021-07-01,2021-04-01,2020-12-31,2020-09-24
0,Intangible Assets,153422000.0,109269000.0,109269000.0,109275000.0
1,Capital Surplus,431549000.0,415576000.0,408124000.0,399489000.0
2,Total Liab,2184693000.0,1884003000.0,1883037000.0,1782891000.0
3,Total Stockholder Equity,1179602000.0,1080720000.0,997388000.0,931505000.0
4,Other Current Liab,52349000.0,45994000.0,69623000.0,10853000.0
5,Total Assets,3364295000.0,2964723000.0,2880425000.0,2714396000.0
6,Common Stock,105000.0,105000.0,104000.0,104000.0
7,Retained Earnings,747708000.0,664792000.0,588996000.0,531856000.0
8,Other Liab,51580000.0,40294000.0,35919000.0,42479000.0
9,Good Will,255473000.0,227447000.0,227447000.0,227447000.0
10,Treasury Stock,240000.0,247000.0,164000.0,56000.0
11,Other Assets,7605000.0,7370000.0,7569000.0,6768000.0
12,Cash,366093000.0,354051000.0,307772000.0,271126000.0
13,Total Current Liabilities,860214000.0,672978000.0,698836000.0,618918000.0
14,Short Long Term Debt,2103000.0,2103000.0,1647000.0,2745000.0
15,Other Stockholder Equity,240000.0,247000.0,164000.0,56000.0
16,Property Plant Equipment,1782354000.0,1558762000.0,1495684000.0,1396937000.0
17,Total Current Assets,1165441000.0,1061875000.0,1040456000.0,973969000.0
18,Net Tangible Assets,770707000.0,744004000.0,660672000.0,594783000.0
19,Net Receivables,72804000.0,60002000.0,50427000.0,81015000.0
20,Long Term Debt,195443000.0,195546000.0,207157000.0,206793000.0
21,Inventory,683811000.0,607649000.0,654000000.0,598461000.0
22,Accounts Payable,529220000.0,402134000.0,417898000.0,362457000.0
23,Deferred Long Term Liab,,,975000.0,
0,Change To Liabilities,124700000.0,-7832000.0,54703000.0,38891000.0
1,Total Cashflows From Investing Activities,-149569000.0,-45876000.0,-102795000.0,-43659000.0
2,Net Borrowings,336000.0,-10151000.0,-1099000.0,-361000.0
3,Total Cash From Financing Activities,5990000.0,-8841000.0,2962000.0,7385000.0
4,Change To Operating Activities,-4041000.0,-40680000.0,20753000.0,39343000.0
5,Issuance Of Stock,5704000.0,3685000.0,4061000.0,7746000.0
6,Net Income,82916000.0,75796000.0,57140000.0,68774000.0
7,Change In Cash,12042000.0,46279000.0,36646000.0,136706000.0
8,Repurchase Of Stock,-50000.0,-966000.0,-966000.0,-966000.0
9,Total Cash From Operating Activities,155621000.0,100996000.0,136479000.0,172980000.0
10,Depreciation,27682000.0,26415000.0,24391000.0,22860000.0
11,Change To Inventory,-71689000.0,46351000.0,-55539000.0,-4192000.0
12,Change To Account Receivables,-1534000.0,-9575000.0,4866000.0,-1175000.0
13,Change To Netincome,7372000.0,9277000.0,-7948000.0,6228000.0
14,Capital Expenditures,-86215000.0,-45876000.0,-102795000.0,-43659000.0
15,Other Cashflows From Financing Activities,,-1409000.0,-1409000.0,-1409000.0
