,2021-06-30,2020-06-30,2019-06-30,2018-06-30
Intangible Assets,247900000.0,16000000.0,19500000.0,24500000.0
Capital Surplus,2618900000.0,2361800000.0,90700000.0,20500000.0
Total Liab,2731500000.0,1303800000.0,462000000.0,180500000.0
Total Stockholder Equity,1754100000.0,1678000000.0,-538600000.0,-315600000.0
Other Current Liab,546700000.0,516200000.0,103600000.0,109300000.0
Total Assets,4485600000.0,2981800000.0,864500000.0,271200000.0
Retained Earnings,-883000000.0,-693900000.0,-629500000.0,-336100000.0
Other Liab,38300000.0,23400000.0,171200000.0,10300000.0
Good Will,210100000.0,39100000.0,4300000.0,4200000.0
Treasury Stock,18200000.0,10100000.0,200000.0,
Other Assets,37500000.0,33300000.0,9300000.0,2600000.0
Cash,1134800000.0,1035500000.0,162100000.0,150600000.0
Total Current Liabilities,1243000000.0,772200000.0,290800000.0,170200000.0
Other Stockholder Equity,18200000.0,10100000.0,200000.0,
Property Plant Equipment,1172000000.0,734800000.0,249700000.0,36200000.0
Total Current Assets,2818100000.0,2158600000.0,581700000.0,203700000.0
Net Tangible Assets,1296100000.0,1622900000.0,-562400000.0,-344300000.0
Short Term Investments,472000000.0,719500000.0,216000000.0,
Net Receivables,71400000.0,34600000.0,18500000.0,9400000.0
Long Term Debt,829800000.0,,,
Inventory,937100000.0,244500000.0,136600000.0,25300000.0
Accounts Payable,364400000.0,135800000.0,92200000.0,28100000.0
Other Current Assets,,,100000.0,
