,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,247900000.0,78500000.0,38900000.0,14700000.0
Capital Surplus,2618900000.0,2548900000.0,2472700000.0,2412900000.0
Total Liab,2731500000.0,2719000000.0,1982200000.0,1676500000.0
Total Stockholder Equity,1754100000.0,1993400000.0,1928300000.0,1801000000.0
Other Current Liab,546700000.0,395600000.0,638900000.0,545700000.0
Total Assets,4485600000.0,4712400000.0,3910500000.0,3477500000.0
Retained Earnings,-883000000.0,-569600000.0,-561000000.0,-624600000.0
Other Liab,38300000.0,25500000.0,20300000.0,29100000.0
Good Will,210100000.0,65300000.0,40800000.0,39700000.0
Treasury Stock,18200000.0,14100000.0,16600000.0,12700000.0
Other Assets,37500000.0,31100000.0,28100000.0,27900000.0
Cash,1134800000.0,2055900000.0,1248400000.0,1430500000.0
Total Current Liabilities,1243000000.0,1282700000.0,1384400000.0,1093700000.0
Other Stockholder Equity,18200000.0,14100000.0,16600000.0,12700000.0
Property Plant Equipment,1172000000.0,1023700000.0,942700000.0,812200000.0
Total Current Assets,2818100000.0,3513800000.0,2860000000.0,2583000000.0
Net Tangible Assets,1296100000.0,1849600000.0,1848600000.0,1746600000.0
Short Term Investments,472000000.0,629400000.0,862100000.0,592300000.0
Net Receivables,71400000.0,30300000.0,54100000.0,49900000.0
Long Term Debt,829800000.0,821500000.0,,
Inventory,937100000.0,614200000.0,522800000.0,364000000.0
Accounts Payable,364400000.0,841900000.0,703800000.0,275000000.0
