,2021-01-02,2019-12-28,2018-12-29,2017-12-30
Investments,-66000000.0,64000000.0,-397000000.0,-7000000.0
Change To Liabilities,-9000000.0,-9000000.0,115000000.0,193000000.0
Total Cashflows From Investing Activities,-585000000.0,774000000.0,-948000000.0,149000000.0
Net Borrowings,-678000000.0,-954000000.0,360000000.0,551000000.0
Total Cash From Financing Activities,-1388000000.0,-1905000000.0,-566000000.0,-604000000.0
Change To Operating Activities,216000000.0,40000000.0,-154000000.0,-13000000.0
Issuance Of Stock,112000000.0,64000000.0,167000000.0,97000000.0
Net Income,1251000000.0,960000000.0,1336000000.0,1254000000.0
Change In Cash,38000000.0,76000000.0,40000000.0,1000000.0
Effect Of Exchange Rate,25000000.0,31000000.0,18000000.0,53000000.0
Total Cash From Operating Activities,1986000000.0,1176000000.0,1536000000.0,403000000.0
Depreciation,479000000.0,484000000.0,516000000.0,481000000.0
Other Cashflows From Investing Activities,-7000000.0,-28000000.0,55000000.0,1249000000.0
Dividends Paid,-782000000.0,-769000000.0,-762000000.0,-736000000.0
Change To Inventory,-54000000.0,2000000.0,-86000000.0,80000000.0
Change To Account Receivables,75000000.0,-145000000.0,76000000.0,-1300000000.0
Other Cashflows From Financing Activities,-40000000.0,-26000000.0,-11000000.0,-11000000.0
Change To Netincome,28000000.0,-156000000.0,-267000000.0,-292000000.0
Capital Expenditures,-505000000.0,-586000000.0,-578000000.0,-501000000.0
Repurchase Of Stock,,-220000000.0,-320000000.0,-516000000.0
