,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,1420300000.0,1168900000.0,1246800000.0,1162400000.0
1,Capital Surplus,2926300000.0,2813800000.0,2766000000.0,2724900000.0
2,Total Liab,4583200000.0,3863500000.0,3784600000.0,2910300000.0
3,Total Stockholder Equity,2775500000.0,2426600000.0,2178200000.0,2599500000.0
4,Other Current Liab,113400000.0,75300000.0,88600000.0,91800000.0
5,Total Assets,7358700000.0,6291300000.0,5964600000.0,5511400000.0
6,Common Stock,1800000.0,1800000.0,1800000.0,1700000.0
7,Other Current Assets,187300000.0,166900000.0,172600000.0,142600000.0
8,Retained Earnings,2180200000.0,1763000000.0,1448100000.0,1174200000.0
9,Other Liab,525400000.0,529800000.0,483500000.0,495900000.0
10,Good Will,2394800000.0,2090200000.0,2080300000.0,1912000000.0
11,Treasury Stock,-2332800000.0,-2152000000.0,-2037700000.0,-1301300000.0
12,Other Assets,244000000.0,115000000.0,109300000.0,95300000.0
13,Cash,419100000.0,387900000.0,262900000.0,323000000.0
14,Total Current Liabilities,1345100000.0,1409300000.0,1492100000.0,906800000.0
15,Deferred Long Term Asset Charges,30800000.0,17300000.0,11900000.0,9400000.0
16,Other Stockholder Equity,-55100000.0,-72600000.0,-67000000.0,-39200000.0
17,Property Plant Equipment,1087600000.0,989800000.0,813400000.0,740000000.0
18,Total Current Assets,2208500000.0,1898200000.0,1686100000.0,1601700000.0
19,Long Term Investments,3500000.0,29200000.0,28700000.0,
20,Net Tangible Assets,-1039600000.0,-832500000.0,-1148900000.0,-474900000.0
21,Net Receivables,734900000.0,624800000.0,571700000.0,555300000.0
22,Long Term Debt,2572200000.0,1784600000.0,1809000000.0,1507600000.0
23,Inventory,867200000.0,718600000.0,678900000.0,580800000.0
24,Accounts Payable,620500000.0,460000000.0,459000000.0,428800000.0
25,Minority Interest,,1200000.0,1800000.0,1600000.0
26,Short Long Term Debt,,399700000.0,525000000.0,
0,Investments,-59400000.0,-59400000.0,-28700000.0,-28700000.0
1,Change To Liabilities,142900000.0,8700000.0,21000000.0,24000000.0
2,Total Cashflows From Investing Activities,-923500000.0,-127600000.0,-634300000.0,-287700000.0
3,Net Borrowings,385000000.0,-150700000.0,826200000.0,75000000.0
4,Total Cash From Financing Activities,111600000.0,-389700000.0,-6800000.0,-250100000.0
5,Change To Operating Activities,29900000.0,-400000.0,-29500000.0,-22900000.0
6,Issuance Of Stock,64900000.0,17300000.0,4900000.0,28500000.0
7,Net Income,553100000.0,431900000.0,389600000.0,472600000.0
8,Change In Cash,30100000.0,124200000.0,-52300000.0,71500000.0
9,Repurchase Of Stock,-198300000.0,-108700000.0,-708600000.0,-225400000.0
10,Effect Of Exchange Rate,16300000.0,4300000.0,-15200000.0,9000000.0
11,Total Cash From Operating Activities,825700000.0,637200000.0,604000000.0,600300000.0
12,Depreciation,163500000.0,152700000.0,149600000.0,130300000.0
13,Dividends Paid,-133300000.0,-123000000.0,-115200000.0,-110300000.0
14,Change To Inventory,-91800000.0,-38300000.0,-55000000.0,-24800000.0
15,Change To Account Receivables,-85700000.0,-50700000.0,9800000.0,1000000.0
16,Other Cashflows From Financing Activities,-6700000.0,-24600000.0,-14100000.0,-17900000.0
17,Change To Netincome,96800000.0,135200000.0,106700000.0,42500000.0
18,Capital Expenditures,-150500000.0,-131800000.0,-150100000.0,-165000000.0
19,Other Cashflows From Investing Activities,,,4000000.0,4000000.0
