,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,1420600000.0,1434300000.0,1420300000.0,1111200000.0
Capital Surplus,2982800000.0,2955100000.0,2926300000.0,2903300000.0
Total Liab,4652500000.0,4557700000.0,4583200000.0,3890400000.0
Total Stockholder Equity,3043500000.0,2924400000.0,2775500000.0,2628600000.0
Other Current Liab,667200000.0,597800000.0,113400000.0,590900000.0
Total Assets,7696000000.0,7482100000.0,7358700000.0,6519000000.0
Common Stock,1900000.0,1900000.0,1800000.0,1800000.0
Other Current Assets,197500000.0,202900000.0,187300000.0,170000000.0
Retained Earnings,2539300000.0,2358000000.0,2180200000.0,2052700000.0
Other Liab,521100000.0,528800000.0,525400000.0,529800000.0
Good Will,2470600000.0,2466200000.0,2394800000.0,2085200000.0
Treasury Stock,-2480500000.0,-2390600000.0,-2332800000.0,-2329200000.0
Other Assets,148500000.0,151400000.0,244000000.0,226000000.0
Cash,460000000.0,356100000.0,419100000.0,464500000.0
Total Current Liabilities,1364700000.0,1197000000.0,1345100000.0,1135000000.0
Other Stockholder Equity,-38400000.0,-51000000.0,-55100000.0,-91500000.0
Property Plant Equipment,1107400000.0,1084300000.0,1087600000.0,958600000.0
Total Current Assets,2548900000.0,2345900000.0,2208500000.0,2138000000.0
Net Tangible Assets,-847700000.0,-976100000.0,-1039600000.0,-567800000.0
Net Receivables,844600000.0,828500000.0,734900000.0,765200000.0
Long Term Debt,2608300000.0,2682800000.0,2572200000.0,2086500000.0
Inventory,1046800000.0,958400000.0,867200000.0,738300000.0
Accounts Payable,697500000.0,599200000.0,620500000.0,544100000.0
Deferred Long Term Asset Charges,,,30800000.0,
Long Term Investments,,,3500000.0,
