,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,1351650000.0,1456102000.0,1551430000.0,263400000.0
Capital Surplus,4143094000.0,3329386000.0,,
Total Liab,660687000.0,502589000.0,424805000.0,330419000.0
Total Stockholder Equity,4303451000.0,3378588000.0,4572334000.0,986468000.0
Minority Interest,715712000.0,1214157000.0,,
Other Current Liab,5800000.0,,500000.0,
Total Assets,5679850000.0,5095334000.0,4997139000.0,1316887000.0
Common Stock,2000.0,3000.0,4573200000.0,999735000.0
Other Current Assets,12671000.0,10724000.0,12627000.0,11126000.0
Retained Earnings,156041000.0,47833000.0,,
Other Liab,446950000.0,286379000.0,61689000.0,172367000.0
Good Will,2694797000.0,2694797000.0,2694797000.0,563421000.0
Treasury Stock,4314000.0,1366000.0,-866000.0,-13267000.0
Other Assets,639336000.0,281011000.0,25027000.0,24950000.0
Cash,791280000.0,460711000.0,410104000.0,352598000.0
Total Current Liabilities,190886000.0,193771000.0,363116000.0,158052000.0
Deferred Long Term Asset Charges,579562000.0,256450000.0,,6820000.0
Other Stockholder Equity,4314000.0,1366000.0,-866000.0,-13267000.0
Property Plant Equipment,63251000.0,64909000.0,38128000.0,27031000.0
Total Current Assets,909716000.0,597415000.0,687757000.0,438085000.0
Long Term Investments,21100000.0,1100000.0,,
Net Tangible Assets,257004000.0,-772311000.0,326107000.0,159647000.0
Net Receivables,105765000.0,125980000.0,265026000.0,74361000.0
Accounts Payable,31004000.0,63286000.0,213262000.0,31686000.0
