,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,31142000000.0,33121000000.0,36524000000.0,13630000000.0
1,Capital Surplus,46496000000.0,45955000000.0,45423000000.0,32079000000.0
2,Total Liab,161014000000.0,158279000000.0,137913000000.0,57436000000.0
3,Total Stockholder Equity,69389000000.0,63864000000.0,58225000000.0,37691000000.0
4,Minority Interest,312000000.0,306000000.0,318000000.0,4000000.0
5,Other Current Liab,21771000000.0,18579000000.0,16398000000.0,10431000000.0
6,Total Assets,230715000000.0,222449000000.0,196456000000.0,95131000000.0
7,Common Stock,17000000.0,17000000.0,17000000.0,17000000.0
8,Other Current Assets,5277000000.0,5113000000.0,4581000000.0,940000000.0
9,Retained Earnings,49640000000.0,45108000000.0,40911000000.0,43556000000.0
10,Other Liab,21033000000.0,21351000000.0,22460000000.0,4607000000.0
11,Good Will,79552000000.0,79749000000.0,78678000000.0,38451000000.0
12,Treasury Stock,-26764000000.0,-27216000000.0,-28126000000.0,-37961000000.0
13,Other Assets,9505000000.0,9059000000.0,8930000000.0,1417000000.0
14,Cash,7854000000.0,5683000000.0,4059000000.0,1696000000.0
15,Total Current Liabilities,62017000000.0,53303000000.0,44009000000.0,30648000000.0
16,Short Long Term Debt,5407000000.0,3754000000.0,1265000000.0,3568000000.0
17,Other Stockholder Equity,1385000000.0,990000000.0,73000000.0,-196000000.0
18,Property Plant Equipment,33335000000.0,32904000000.0,11349000000.0,10292000000.0
19,Total Current Assets,56369000000.0,50302000000.0,45243000000.0,31229000000.0
20,Long Term Investments,20812000000.0,17314000000.0,15732000000.0,112000000.0
21,Net Tangible Assets,-41305000000.0,-49006000000.0,-56977000000.0,-14390000000.0
22,Short Term Investments,3000000000.0,2373000000.0,2522000000.0,111000000.0
23,Net Receivables,21742000000.0,19617000000.0,17631000000.0,13181000000.0
24,Long Term Debt,58157000000.0,63918000000.0,70802000000.0,21511000000.0
25,Inventory,18496000000.0,17516000000.0,16450000000.0,15296000000.0
26,Accounts Payable,11138000000.0,10492000000.0,8925000000.0,8863000000.0
0,Investments,-3172000000.0,-485000000.0,125000000.0,-76000000.0
1,Change To Liabilities,2769000000.0,3550000000.0,2329000000.0,1710000000.0
2,Total Cashflows From Investing Activities,-5534000000.0,-3339000000.0,-43285000000.0,-2877000000.0
3,Net Borrowings,-5673000000.0,-5320000000.0,38265000000.0,-598000000.0
4,Total Cash From Financing Activities,-8155000000.0,-7850000000.0,36819000000.0,-6751000000.0
5,Change To Operating Activities,2873000000.0,1182000000.0,-149000000.0,-671000000.0
6,Issuance Of Stock,264000000.0,210000000.0,242000000.0,329000000.0
7,Net Income,7179000000.0,6634000000.0,-594000000.0,6622000000.0
8,Change In Cash,2176000000.0,1659000000.0,2395000000.0,-1620000000.0
9,Repurchase Of Stock,-88000000.0,-112000000.0,-97000000.0,-4432000000.0
10,Total Cash From Operating Activities,15865000000.0,12848000000.0,8865000000.0,8007000000.0
11,Depreciation,4441000000.0,4371000000.0,2718000000.0,2479000000.0
12,Other Cashflows From Investing Activities,101000000.0,47000000.0,21000000.0,298000000.0
13,Dividends Paid,-2624000000.0,-2603000000.0,-2038000000.0,-2049000000.0
14,Change To Inventory,-973000000.0,-1075000000.0,-1153000000.0,-514000000.0
15,Change To Account Receivables,-1510000000.0,-2158000000.0,-1139000000.0,-941000000.0
16,Other Cashflows From Financing Activities,-34000000.0,-25000000.0,447000000.0,-1000000.0
17,Change To Netincome,1086000000.0,344000000.0,6853000000.0,-678000000.0
18,Capital Expenditures,-2437000000.0,-2457000000.0,-2037000000.0,-1918000000.0
19,Effect Of Exchange Rate,,,-4000000.0,1000000.0
