Unnamed: 0,2021-06-30,2020-06-30,2019-06-30,2018-06-30
Intangible Assets,4095000000.0,2338000000.0,1203000000.0,1276000000.0
Capital Surplus,5335000000.0,4790000000.0,4403000000.0,3972000000.0
Total Liab,15023000000.0,13819000000.0,8745000000.0,7857000000.0
Total Stockholder Equity,6057000000.0,3935000000.0,4386000000.0,4688000000.0
Minority Interest,891000000.0,27000000.0,25000000.0,22000000.0
Other Current Liab,691000000.0,434000000.0,314000000.0,33000000.0
Total Assets,21971000000.0,17781000000.0,13156000000.0,12567000000.0
Common Stock,6000000.0,6000000.0,6000000.0,6000000.0
Other Current Assets,52000000.0,87000000.0,27000000.0,33000000.0
Retained Earnings,12244000000.0,10134000000.0,9984000000.0,9040000000.0
Other Liab,2037000000.0,1448000000.0,1244000000.0,1186000000.0
Good Will,2616000000.0,1401000000.0,1868000000.0,1926000000.0
Treasury Stock,-11528000000.0,-10995000000.0,-10007000000.0,-8330000000.0
Other Assets,1022000000.0,813000000.0,805000000.0,531000000.0
Cash,4958000000.0,5022000000.0,2987000000.0,2181000000.0
Total Current Liabilities,5298000000.0,5179000000.0,4605000000.0,3310000000.0
Short Long Term Debt,14000000.0,464000000.0,516000000.0,13000000.0
Other Stockholder Equity,-470000000.0,-665000000.0,-563000000.0,-434000000.0
Property Plant Equipment,4470000000.0,4337000000.0,2068000000.0,1823000000.0
Total Current Assets,9768000000.0,8892000000.0,7212000000.0,6168000000.0
Net Tangible Assets,-654000000.0,196000000.0,1315000000.0,1486000000.0
Net Receivables,1702000000.0,1194000000.0,1831000000.0,1487000000.0
Long Term Debt,5510000000.0,4909000000.0,2896000000.0,3361000000.0
Inventory,2505000000.0,2062000000.0,2006000000.0,1618000000.0
Accounts Payable,1692000000.0,1177000000.0,1490000000.0,1182000000.0
Deferred Long Term Asset Charges,,44000000.0,295000000.0,120000000.0
Long Term Investments,,,,843000000.0
Short Term Investments,,,,534000000.0
Investments,-42000000.0,-5000000.0,1215000000.0,271000000.0
Change To Liabilities,440000000.0,-308000000.0,319000000.0,349000000.0
Total Cashflows From Investing Activities,-1864000000.0,-1698000000.0,473000000.0,-358000000.0
Net Borrowings,-607000000.0,2723000000.0,-172000000.0,-10000000.0
Total Cash From Financing Activities,-1892000000.0,1461000000.0,-2173000000.0,-1172000000.0
Change To Operating Activities,652000000.0,-325000000.0,223000000.0,467000000.0
Issuance Of Stock,215000000.0,180000000.0,192000000.0,182000000.0
Net Income,2870000000.0,684000000.0,1785000000.0,1108000000.0
Change In Cash,-64000000.0,2035000000.0,806000000.0,1045000000.0
Repurchase Of Stock,-733000000.0,-893000000.0,-1555000000.0,-759000000.0
Effect Of Exchange Rate,61000000.0,-8000000.0,-11000000.0,13000000.0
Total Cash From Operating Activities,3631000000.0,2280000000.0,2517000000.0,2562000000.0
Depreciation,651000000.0,611000000.0,557000000.0,531000000.0
Other Cashflows From Investing Activities,-120000000.0,-23000000.0,-23000000.0,-23000000.0
Dividends Paid,-753000000.0,-503000000.0,-609000000.0,-546000000.0
Change To Inventory,-140000000.0,-3000000.0,-375000000.0,-147000000.0
Change To Account Receivables,-398000000.0,625000000.0,-169000000.0,-105000000.0
Other Cashflows From Financing Activities,-14000000.0,-46000000.0,-29000000.0,-39000000.0
Change To Netincome,-444000000.0,996000000.0,177000000.0,359000000.0
Capital Expenditures,-637000000.0,-623000000.0,-744000000.0,-629000000.0
