Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,353000000.0,364800000.0,380100000.0,382800000.0
Capital Surplus,679500000.0,681800000.0,671300000.0,667800000.0
Total Liab,1362200000.0,1353900000.0,1424600000.0,1385900000.0
Total Stockholder Equity,1349800000.0,1321400000.0,1271400000.0,1177100000.0
Deferred Long Term Liab,22700000.0,19900000.0,18500000.0,15200000.0
Other Current Liab,409200000.0,409400000.0,352900000.0,328200000.0
Total Assets,2712000000.0,2675300000.0,2696000000.0,2563000000.0
Other Current Assets,26600000.0,28200000.0,58500000.0,50700000.0
Retained Earnings,1450100000.0,1430800000.0,1389400000.0,1340500000.0
Other Liab,174600000.0,210600000.0,211300000.0,211000000.0
Good Will,1208700000.0,1201900000.0,1205000000.0,1178100000.0
Treasury Stock,-779800000.0,-791200000.0,-789300000.0,-831200000.0
Other Assets,49000000.0,43700000.0,45500000.0,39300000.0
Cash,387600000.0,383600000.0,422500000.0,351100000.0
Total Current Liabilities,685100000.0,610600000.0,626500000.0,559700000.0
Deferred Long Term Asset Charges,12400000.0,12400000.0,12600000.0,10800000.0
Other Stockholder Equity,-14700000.0,-23900000.0,-22000000.0,-65300000.0
Property Plant Equipment,294700000.0,295600000.0,302800000.0,303300000.0
Total Current Assets,759200000.0,730800000.0,730000000.0,622600000.0
Long Term Investments,47400000.0,38500000.0,32600000.0,36900000.0
Net Tangible Assets,-211900000.0,-245300000.0,-313700000.0,-383800000.0
Short Term Investments,61400000.0,50100000.0,41700000.0,26700000.0
Net Receivables,245400000.0,229100000.0,207300000.0,194100000.0
Long Term Debt,374300000.0,404200000.0,449100000.0,473900000.0
Accounts Payable,55800000.0,57600000.0,64500000.0,53700000.0
Short Long Term Debt,,,,11000000.0
Investments,-17400000.0,-10800000.0,22900000.0,5800000.0
Change To Liabilities,12300000.0,54200000.0,5500000.0,-25500000.0
Total Cashflows From Investing Activities,-35800000.0,-33400000.0,900000.0,-67500000.0
Net Borrowings,-30000000.0,-45000000.0,-35000000.0,-2800000.0
Total Cash From Financing Activities,-89300000.0,-66000000.0,-57600000.0,-34000000.0
Change To Operating Activities,32400000.0,-67300000.0,34600000.0,29200000.0
Issuance Of Stock,200000.0,200000.0,600000.0,900000.0
Net Income,32900000.0,54900000.0,75300000.0,76200000.0
Change In Cash,4000000.0,-38900000.0,71400000.0,-2600000.0
Repurchase Of Stock,-12200000.0,-6300000.0,-9600000.0,-19700000.0
Effect Of Exchange Rate,1900000.0,-3700000.0,13500000.0,5500000.0
Total Cash From Operating Activities,127200000.0,64200000.0,114600000.0,93400000.0
Depreciation,37600000.0,36600000.0,-18100000.0,35800000.0
Other Cashflows From Investing Activities,300000.0,100000.0,100000.0,1600000.0
Dividends Paid,-13500000.0,-13500000.0,-12800000.0,-12900000.0
Change To Account Receivables,-900000.0,-26300000.0,-14700000.0,3400000.0
Other Cashflows From Financing Activities,-33800000.0,-1200000.0,-800000.0,500000.0
Change To Netincome,28400000.0,8000000.0,-27200000.0,-16200000.0
Capital Expenditures,-18700000.0,-22700000.0,-22000000.0,-22600000.0
