Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,909400000.0,866100000.0,778800000.0,365300000.0
Capital Surplus,1805200000.0,1819200000.0,1666300000.0,673100000.0
Total Liab,9778500000.0,9016800000.0,8494800000.0,6260600000.0
Total Stockholder Equity,4563400000.0,3972300000.0,3050100000.0,2115600000.0
Other Current Liab,1615100000.0,1545500000.0,1424300000.0,654700000.0
Total Assets,14341900000.0,12989100000.0,11544900000.0,8376200000.0
Common Stock,6500000.0,6700000.0,6500000.0,5100000.0
Other Current Assets,132300000.0,202300000.0,236700000.0,184400000.0
Retained Earnings,2071200000.0,1810300000.0,1355500000.0,1243000000.0
Other Liab,4869500000.0,5979300000.0,5484700000.0,4566100000.0
Good Will,1114000000.0,1114000000.0,1112400000.0,323000000.0
Treasury Stock,680500000.0,336100000.0,21800000.0,194400000.0
Other Assets,966200000.0,815200000.0,632500000.0,686300000.0
Cash,206100000.0,136800000.0,75100000.0,45700000.0
Total Current Liabilities,3667400000.0,2165900000.0,2134800000.0,1102200000.0
Other Stockholder Equity,680500000.0,336100000.0,21800000.0,194400000.0
Property Plant Equipment,68600000.0,75600000.0,,
Total Current Assets,2514000000.0,1989200000.0,1652600000.0,854300000.0
Long Term Investments,8769700000.0,8129000000.0,7368600000.0,6147300000.0
Net Tangible Assets,3149600000.0,2554000000.0,1659100000.0,1792600000.0
Short Term Investments,875400000.0,470900000.0,286100000.0,235500000.0
Net Receivables,1300200000.0,1179200000.0,1054700000.0,382000000.0
Long Term Debt,1172800000.0,778400000.0,874100000.0,592300000.0
Accounts Payable,1397500000.0,,1114800000.0,
Short Long Term Debt,,,34900000.0,
Investments,-594700000.0,-365800000.0,125200000.0,-127500000.0
Change To Liabilities,69600000.0,121200000.0,54700000.0,35200000.0
Total Cashflows From Investing Activities,-757000000.0,-633400000.0,-497600000.0,-105400000.0
Net Borrowings,395600000.0,-135100000.0,34400000.0,-159800000.0
Total Cash From Financing Activities,378300000.0,160800000.0,-12200000.0,-205200000.0
Change To Operating Activities,-25000000.0,76400000.0,126800000.0,100700000.0
Issuance Of Stock,4400000.0,129100000.0,129100000.0,4000000.0
Net Income,409900000.0,531100000.0,190100000.0,120900000.0
Change In Cash,69300000.0,61700000.0,29400000.0,-70000000.0
Repurchase Of Stock,-110400000.0,-110400000.0,-110400000.0,-110400000.0
Total Cash From Operating Activities,448000000.0,534300000.0,539200000.0,240600000.0
Depreciation,50300000.0,56200000.0,28600000.0,29800000.0
Other Cashflows From Investing Activities,-86600000.0,-154900000.0,4600000.0,32400000.0
Dividends Paid,-78900000.0,-67800000.0,-56400000.0,-49500000.0
Change To Account Receivables,-77400000.0,-110100000.0,-57600000.0,-29200000.0
Other Cashflows From Financing Activities,167600000.0,234600000.0,9800000.0,100000.0
Change To Netincome,-30600000.0,-205600000.0,40200000.0,-50800000.0
Capital Expenditures,-53400000.0,-84000000.0,-84000000.0,-84000000.0
