,2020-09-30,2019-09-30,2018-09-30,2017-09-30
Investments,-70638000.0,-109877000.0,-1579000.0,-23377000.0
Change To Liabilities,-64668000.0,258969000.0,477679000.0,526612000.0
Total Cashflows From Investing Activities,2037437000.0,-146760000.0,-59087000.0,-202711000.0
Net Borrowings,-1364764000.0,-283850000.0,-311248000.0,-297561000.0
Total Cash From Financing Activities,-1627970000.0,-433279000.0,-624868000.0,-386490000.0
Change To Operating Activities,123705000.0,194597000.0,-97393000.0,-143620000.0
Issuance Of Stock,26388000.0,30448000.0,37983000.0,34971000.0
Net Income,-186370000.0,-261050000.0,136468000.0,339390000.0
Change In Cash,737895000.0,193621000.0,84371000.0,110217000.0
Repurchase Of Stock,-186953000.0,-98208000.0,-179466000.0,-25078000.0
Effect Of Exchange Rate,-1194000.0,-3956000.0,-6227000.0,2764000.0
Total Cash From Operating Activities,329622000.0,777616000.0,774553000.0,696654000.0
Depreciation,231976000.0,256185000.0,255070000.0,261131000.0
Other Cashflows From Investing Activities,2218866000.0,2218866000.0,2203000.0,2203000.0
Change To Account Receivables,-136955000.0,-316487000.0,-381787000.0,-432769000.0
Other Cashflows From Financing Activities,-102641000.0,-81669000.0,-172137000.0,-98822000.0
Change To Netincome,356534000.0,640402000.0,364968000.0,101826000.0
Capital Expenditures,-114591000.0,-100664000.0,-113279000.0,-86354000.0
