,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Capital Surplus,8015663000.0,7087768000.0,6241222000.0,6239940000.0
1,Total Liab,31880462000.0,28338351000.0,26598869000.0,24978574000.0
2,Total Stockholder Equity,14063566000.0,12629994000.0,11486817000.0,11086242000.0
3,Minority Interest,155570000.0,155570000.0,155570000.0,155570000.0
4,Deferred Long Term Liab,5493330000.0,4863639000.0,4631137000.0,4497447000.0
5,Other Current Liab,1177344000.0,1178286000.0,1184336000.0,857893000.0
6,Total Assets,46099598000.0,41123915000.0,38241256000.0,36220386000.0
7,Common Stock,1789092000.0,1729292000.0,1669392000.0,1669392000.0
8,Other Current Assets,1076556000.0,651112000.0,514779000.0,985818000.0
9,Retained Earnings,4613201000.0,4177048000.0,3953974000.0,3561084000.0
10,Other Liab,11239362000.0,10372438000.0,9643178000.0,9603742000.0
11,Good Will,4445988000.0,4427266000.0,4427266000.0,4427266000.0
12,Treasury Stock,-354390000.0,-364114000.0,-377771000.0,-384174000.0
13,Other Assets,6063184000.0,5371977000.0,5055444000.0,4848839000.0
14,Cash,106599000.0,15432000.0,108068000.0,38165000.0
15,Total Current Liabilities,4915012000.0,3605563000.0,4112882000.0,3589045000.0
16,Short Long Term Debt,1096396000.0,370621000.0,889651000.0,549631000.0
17,Other Stockholder Equity,-76411000.0,-65059000.0,-60000000.0,-66403000.0
18,Property Plant Equipment,30937723000.0,27635370000.0,25610428000.0,23617463000.0
19,Total Current Assets,3130143000.0,2414539000.0,2292224000.0,2487099000.0
20,Long Term Investments,1522560000.0,1274763000.0,855894000.0,839719000.0
21,Net Tangible Assets,9617578000.0,8202728000.0,7059551000.0,6658976000.0
22,Net Receivables,1428950000.0,1170389000.0,1170340000.0,1126444000.0
23,Long Term Debt,15622788000.0,14310950000.0,12832074000.0,11775889000.0
24,Inventory,265599000.0,235471000.0,238042000.0,223063000.0
25,Accounts Payable,1370647000.0,1147872000.0,1119995000.0,1085034000.0
0,Investments,-207372000.0,-387003000.0,-67788000.0,-10238000.0
1,Change To Liabilities,122567000.0,14866000.0,24481000.0,56067000.0
2,Total Cashflows From Investing Activities,-4129275000.0,-3274288000.0,-2437046000.0,-3230516000.0
3,Net Borrowings,2403509000.0,991960000.0,1406023000.0,1827810000.0
4,Total Cash From Financing Activities,2594590000.0,1172450000.0,729937000.0,1213454000.0
5,Change To Operating Activities,-9591000.0,-11603000.0,78226000.0,91545000.0
6,Issuance Of Stock,949659000.0,868550000.0,868550000.0,868550000.0
7,Net Income,1205167000.0,909053000.0,1033000000.0,987996000.0
8,Change In Cash,147887000.0,-92261000.0,123434000.0,-20860000.0
9,Total Cash From Operating Activities,1682572000.0,2009577000.0,1830543000.0,1996202000.0
10,Depreciation,981380000.0,885278000.0,819930000.0,773802000.0
11,Other Cashflows From Investing Activities,23809000.0,24204000.0,6754000.0,5479000.0
12,Dividends Paid,-744665000.0,-663239000.0,-640110000.0,-602083000.0
13,Change To Inventory,-15404000.0,-8074000.0,-831000.0,-9223000.0
14,Change To Account Receivables,-351843000.0,-98716000.0,-141433000.0,-117155000.0
15,Other Cashflows From Financing Activities,-13913000.0,-24821000.0,-35976000.0,-12273000.0
16,Change To Netincome,-471202000.0,139522000.0,-167086000.0,70900000.0
17,Capital Expenditures,-4056248000.0,-2911489000.0,-2569936000.0,-2348105000.0
