,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,1098000000.0,1169000000.0,1125000000.0,1091000000.0
Capital Surplus,9620000000.0,9592000000.0,9570000000.0,9552000000.0
Total Liab,77820000000.0,82415000000.0,83247000000.0,83559000000.0
Total Stockholder Equity,13463000000.0,12705000000.0,11967000000.0,11365000000.0
Total Assets,92017000000.0,95854000000.0,95948000000.0,95658000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Other Current Assets,425000000.0,504000000.0,86000000.0,78000000.0
Retained Earnings,12560000000.0,11470000000.0,10621000000.0,10024000000.0
Good Will,1105000000.0,1104000000.0,1078000000.0,1078000000.0
Treasury Stock,-8718000000.0,-8358000000.0,-8225000000.0,-8212000000.0
Other Assets,75151000000.0,72830000000.0,77556000000.0,74024000000.0
Cash,11117000000.0,16620000000.0,11524000000.0,13552000000.0
Total Current Liabilities,64363000000.0,67255000000.0,67238000000.0,67788000000.0
Other Stockholder Equity,-56000000.0,-56000000.0,-51000000.0,-31000000.0
Total Current Assets,11542000000.0,17124000000.0,11610000000.0,13630000000.0
Long Term Investments,3121000000.0,3627000000.0,4579000000.0,5835000000.0
Net Tangible Assets,11260000000.0,10432000000.0,9764000000.0,9196000000.0
Long Term Debt,13457000000.0,15160000000.0,15775000000.0,15771000000.0
Accounts Payable,59841000000.0,62761000000.0,62782000000.0,63493000000.0
Other Liab,,,234000000.0,
