,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,-133977000.0,-36359000.0,9274000.0,137339000.0
Total Cashflows From Investing Activities,-1511358000.0,-2771956000.0,-2860172000.0,-1808845000.0
Net Borrowings,266071000.0,-447352000.0,-590286000.0,-229214000.0
Total Cash From Financing Activities,97124000.0,-587108000.0,-356934000.0,-243034000.0
Change To Operating Activities,-209132000.0,31689000.0,13934000.0,179370000.0
Net Income,-596869000.0,775641000.0,988317000.0,789447000.0
Change In Cash,8070000.0,-243349000.0,238847000.0,27259000.0
Repurchase Of Stock,-134253000.0,-212182000.0,-16891000.0,-11821000.0
Total Cash From Operating Activities,1422304000.0,3115688000.0,3456008000.0,2079106000.0
Depreciation,1953280000.0,2105906000.0,1984328000.0,1908208000.0
Dividends Paid,-18460000.0,-18380000.0,-18380000.0,-18380000.0
Change To Inventory,12859000.0,-21204000.0,7735000.0,14517000.0
Change To Account Receivables,332128000.0,-33619000.0,94765000.0,-329811000.0
Other Cashflows From Financing Activities,-16234000.0,90806000.0,250243000.0,-1999000.0
Change To Netincome,64015000.0,293634000.0,357655000.0,-619964000.0
Capital Expenditures,-1514137000.0,-2860690000.0,-2914630000.0,-1953198000.0
Effect Of Exchange Rate,,27000.0,-55000.0,32000.0
Other Cashflows From Investing Activities,,,15028000.0,15028000.0
