Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,679000000.0,676000000.0,679000000.0,668000000.0
Capital Surplus,4499000000.0,4874000000.0,4864000000.0,4849000000.0
Total Liab,47770000000.0,45539000000.0,45440000000.0,46515000000.0
Total Stockholder Equity,14303000000.0,16254000000.0,16958000000.0,17199000000.0
Other Current Liab,1383000000.0,1550000000.0,1227000000.0,1074000000.0
Total Assets,62073000000.0,61793000000.0,62398000000.0,63714000000.0
Common Stock,2781000000.0,2781000000.0,2781000000.0,2781000000.0
Other Current Assets,249000000.0,207000000.0,212000000.0,255000000.0
Retained Earnings,53116000000.0,52019000000.0,51326000000.0,50600000000.0
Other Liab,14455000000.0,14380000000.0,14324000000.0,14301000000.0
Treasury Stock,-46093000000.0,-43420000000.0,-42013000000.0,-41031000000.0
Other Assets,249000000.0,264000000.0,249000000.0,496000000.0
Cash,1115000000.0,1183000000.0,1799000000.0,2601000000.0
Total Current Liabilities,4357000000.0,4871000000.0,4173000000.0,4841000000.0
Short Long Term Debt,1038000000.0,1485000000.0,960000000.0,1885000000.0
Other Stockholder Equity,-1551000000.0,-1594000000.0,-1593000000.0,-1351000000.0
Property Plant Equipment,55104000000.0,54967000000.0,55092000000.0,55349000000.0
Total Current Assets,3764000000.0,3719000000.0,4214000000.0,5130000000.0
Long Term Investments,2277000000.0,2167000000.0,2164000000.0,2071000000.0
Net Tangible Assets,13624000000.0,15578000000.0,16279000000.0,16531000000.0
Short Term Investments,46000000.0,60000000.0,60000000.0,60000000.0
Net Receivables,1666000000.0,1610000000.0,1505000000.0,1565000000.0
Long Term Debt,27378000000.0,24735000000.0,25320000000.0,25706000000.0
Inventory,688000000.0,659000000.0,638000000.0,649000000.0
Accounts Payable,612000000.0,634000000.0,612000000.0,649000000.0
Investments,24000000.0,24000000.0,5000000.0,5000000.0
Change To Liabilities,140000000.0,-67000000.0,142000000.0,-18000000.0
Total Cashflows From Investing Activities,-566000000.0,-505000000.0,-595000000.0,-664000000.0
Net Borrowings,2124000000.0,-62000000.0,-1347000000.0,-390000000.0
Total Cash From Financing Activities,-1734000000.0,-2073000000.0,-2752000000.0,-1043000000.0
Change To Operating Activities,-2000000.0,-1000000.0,-27000000.0,29000000.0
Net Income,1798000000.0,1341000000.0,1380000000.0,1363000000.0
Change In Cash,-39000000.0,-620000000.0,-800000000.0,-106000000.0
Repurchase Of Stock,-3138000000.0,-1347000000.0,-749000000.0,-749000000.0
Total Cash From Operating Activities,2261000000.0,1958000000.0,2547000000.0,1601000000.0
Depreciation,550000000.0,549000000.0,557000000.0,555000000.0
Other Cashflows From Investing Activities,-20000000.0,14000000.0,3000000.0,19000000.0
Dividends Paid,-700000000.0,-650000000.0,-652000000.0,-655000000.0
Change To Inventory,-29000000.0,-21000000.0,11000000.0,19000000.0
Change To Account Receivables,-56000000.0,-105000000.0,60000000.0,-177000000.0
Other Cashflows From Financing Activities,-20000000.0,-14000000.0,-4000000.0,2000000.0
Change To Netincome,77000000.0,-77000000.0,269000000.0,284000000.0
Capital Expenditures,-654000000.0,-536000000.0,-633000000.0,-695000000.0
