,Unnamed: 0,2021-07-02,2021-04-02,2021-01-01,2020-10-02
0,Intangible Assets,34700000.0,39100000.0,46400000.0,53500000.0
1,Capital Surplus,17500000.0,3530200000.0,3471600000.0,3403700000.0
2,Total Liab,2483400000.0,1022100000.0,1004900000.0,942500000.0
3,Total Stockholder Equity,5002800000.0,4712300000.0,4414900000.0,4164200000.0
4,Other Current Liab,118800000.0,128000000.0,127200000.0,79800000.0
5,Total Assets,7486200000.0,5734400000.0,5419800000.0,5106700000.0
6,Common Stock,41300000.0,41300000.0,41200000.0,41400000.0
7,Other Current Assets,168500000.0,146300000.0,148200000.0,143200000.0
8,Retained Earnings,4952100000.0,5489100000.0,5246700000.0,4820400000.0
9,Other Liab,275300000.0,335400000.0,342400000.0,343400000.0
10,Good Will,1189800000.0,1189800000.0,1189800000.0,1189800000.0
11,Treasury Stock,-8100000.0,-4348300000.0,-4344600000.0,-4101300000.0
12,Other Assets,121100000.0,132200000.0,129900000.0,123200000.0
13,Cash,2845000000.0,1059900000.0,617200000.0,566700000.0
14,Total Current Liabilities,578300000.0,538400000.0,507600000.0,448400000.0
15,Deferred Long Term Asset Charges,58000000.0,59000000.0,56400000.0,55300000.0
16,Other Stockholder Equity,-8000000.0,-7800000.0,-7700000.0,-7800000.0
17,Property Plant Equipment,1614800000.0,1564600000.0,1477800000.0,1417400000.0
18,Total Current Assets,4521900000.0,2804700000.0,2575200000.0,2317600000.0
19,Long Term Investments,3900000.0,4000000.0,700000.0,5200000.0
20,Net Tangible Assets,3778300000.0,3483400000.0,3178700000.0,2920900000.0
21,Short Term Investments,129200000.0,359700000.0,401400000.0,408100000.0
22,Net Receivables,570500000.0,499000000.0,689900000.0,393600000.0
23,Long Term Debt,1487100000.0,,,
24,Inventory,808700000.0,739800000.0,718500000.0,806000000.0
25,Accounts Payable,319500000.0,276200000.0,264600000.0,226900000.0
0,Investments,230400000.0,38600000.0,12200000.0,-43000000.0
1,Change To Liabilities,18100000.0,-18700000.0,22400000.0,48400000.0
2,Total Cashflows From Investing Activities,113900000.0,-103900000.0,-111000000.0,-190400000.0
3,Net Borrowings,1489700000.0,1489700000.0,1489700000.0,1489700000.0
4,Total Cash From Financing Activities,1398300000.0,-69100000.0,-323600000.0,-301200000.0
5,Change To Operating Activities,-79400000.0,2900000.0,30600000.0,1000000.0
6,Issuance Of Stock,700000.0,17100000.0,2700000.0,15500000.0
7,Net Income,337800000.0,325000000.0,509300000.0,246900000.0
8,Change In Cash,1785100000.0,442700000.0,50500000.0,-224600000.0
9,Repurchase Of Stock,-2300000.0,-3600000.0,-243300000.0,-233200000.0
10,Total Cash From Operating Activities,272900000.0,615700000.0,485100000.0,267000000.0
11,Depreciation,91000000.0,89300000.0,86400000.0,56500000.0
12,Dividends Paid,-82500000.0,-82600000.0,-83000000.0,-83500000.0
13,Change To Inventory,-67700000.0,-27100000.0,88900000.0,-106900000.0
14,Change To Account Receivables,-71500000.0,190900000.0,-296300000.0,-47500000.0
15,Other Cashflows From Financing Activities,-7300000.0,-7300000.0,-7300000.0,-7300000.0
16,Change To Netincome,44700000.0,53400000.0,43800000.0,68600000.0
17,Capital Expenditures,-115000000.0,-140900000.0,-118900000.0,-145900000.0
