Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,4165800000.0,4210000000.0,4471200000.0,4498700000.0
Total Liab,17679200000.0,17356300000.0,16790800000.0,16602400000.0
Total Stockholder Equity,2840400000.0,3078700000.0,3610800000.0,4207300000.0
Other Current Liab,363100000.0,420500000.0,604700000.0,234800000.0
Total Assets,20519600000.0,20435000000.0,20401600000.0,20809700000.0
Common Stock,90600000.0,90200000.0,89900000.0,120400000.0
Other Current Assets,571400000.0,533500000.0,430600000.0,428400000.0
Retained Earnings,1604800000.0,1102100000.0,844300000.0,8619500000.0
Other Liab,2455500000.0,2439400000.0,2495400000.0,2555900000.0
Good Will,7017500000.0,7011300000.0,7049100000.0,7005600000.0
Treasury Stock,1145000000.0,1886400000.0,2676600000.0,-4532600000.0
Other Assets,393900000.0,382200000.0,496100000.0,411400000.0
Cash,219600000.0,314700000.0,226600000.0,619900000.0
Total Current Liabilities,6190400000.0,5651600000.0,4594400000.0,4358300000.0
Short Long Term Debt,687100000.0,428500000.0,25100000.0,24100000.0
Other Stockholder Equity,2906900000.0,2779800000.0,2773100000.0,2581000000.0
Property Plant Equipment,3570500000.0,3509200000.0,3595600000.0,3518600000.0
Total Current Assets,5185700000.0,5109600000.0,4591400000.0,5175600000.0
Long Term Investments,186200000.0,212700000.0,198200000.0,199800000.0
Net Tangible Assets,-8342900000.0,-8142600000.0,-7909500000.0,-7297000000.0
Net Receivables,2590600000.0,2414100000.0,2130100000.0,2454500000.0
Long Term Debt,7603800000.0,7862400000.0,8266900000.0,8266900000.0
Inventory,1804100000.0,1847300000.0,1804100000.0,1672800000.0
Accounts Payable,2502800000.0,2217000000.0,2117800000.0,2056200000.0
Investments,9200000.0,-34300000.0,-57700000.0,7700000.0
Change To Liabilities,0.0,0.0,227200000.0,0.0
Total Cashflows From Investing Activities,-66100000.0,-6400000.0,-145800000.0,-29800000.0
Net Borrowings,-57800000.0,818000000.0,-100000.0,-559500000.0
Total Cash From Financing Activities,-1030500000.0,-94800000.0,-1103900000.0,-1030100000.0
Change To Operating Activities,58200000.0,-593000000.0,-277300000.0,470400000.0
Issuance Of Stock,41500000.0,38400000.0,172000000.0,58100000.0
Net Income,648600000.0,409600000.0,407000000.0,705800000.0
Change In Cash,-95100000.0,88100000.0,-393300000.0,431800000.0
Repurchase Of Stock,-870100000.0,-775400000.0,-1151600000.0,-404400000.0
Effect Of Exchange Rate,-4100000.0,-6400000.0,11600000.0,2500000.0
Total Cash From Operating Activities,1005600000.0,195700000.0,844800000.0,1489200000.0
Depreciation,148800000.0,144600000.0,147200000.0,146100000.0
Dividends Paid,-145900000.0,-151800000.0,-120200000.0,-122200000.0
Other Cashflows From Financing Activities,1800000.0,-24000000.0,-4000000.0,-2100000.0
Change To Netincome,148300000.0,233000000.0,104500000.0,165200000.0
Capital Expenditures,-87100000.0,-64300000.0,-110000000.0,-51500000.0
Change To Inventory,,,84400000.0,84400000.0
Change To Account Receivables,,,10300000.0,10300000.0
