,2020-12-31,2019-12-31,2018-12-31,1999-03-31
Change To Liabilities,-6022000.0,-8968000.0,15125000.0,-2699830.0
Total Cashflows From Investing Activities,-158694000.0,-57257000.0,96638000.0,-5545961.0
Net Borrowings,-1027325000.0,583516000.0,-14634000.0,-6056896.0
Total Cash From Financing Activities,73432000.0,-126030000.0,-191857000.0,-2579274.0
Change To Operating Activities,-3357000.0,-3094000.0,-5867000.0,162043.0
Issuance Of Stock,1155961000.0,1155961000.0,1155961000.0,3520316.0
Net Income,-38617000.0,-20850000.0,-5870000.0,7767238.0
Change In Cash,39429000.0,-33761000.0,20668000.0,10061788.0
Repurchase Of Stock,-34000000.0,-34000000.0,-34000000.0,-34000000.0
Effect Of Exchange Rate,4106000.0,485000.0,-3676000.0,-3676000.0
Total Cash From Operating Activities,120585000.0,149041000.0,119563000.0,18187023.0
Depreciation,145560000.0,148770000.0,148146000.0,10288566.0
Change To Inventory,3784000.0,-282000.0,-7041000.0,-7041000.0
Change To Account Receivables,1942000.0,11764000.0,-2906000.0,-781796.0
Other Cashflows From Financing Activities,-21204000.0,-18376000.0,-1378000.0,-42694.0
Change To Netincome,13811000.0,21181000.0,-34018000.0,3450802.0
Capital Expenditures,-53507000.0,-57257000.0,-72613000.0,-22611048.0
Dividends Paid,,-691170000.0,-175845000.0,-175845000.0
Other Cashflows From Investing Activities,,,6429000.0,430035.0
Investments,,,,16635052.0
