,2021-06-30,2020-06-30,2019-06-30,2018-06-30
Intangible Assets,1210100000.0,1215800000.0,1071500000.0,886400000.0
Capital Surplus,1531300000.0,1333800000.0,1183200000.0,1014800000.0
Total Liab,43102400000.0,33413300000.0,36487800000.0,34113200000.0
Total Stockholder Equity,5670100000.0,5752200000.0,5399900000.0,4735900000.0
Deferred Long Term Liab,2498200000.0,2401600000.0,2428500000.0,2377400000.0
Other Current Liab,35056700000.0,26471500000.0,29760100000.0,28062000000.0
Total Assets,48772500000.0,39165500000.0,41887700000.0,38849100000.0
Common Stock,63900000.0,63900000.0,63900000.0,63900000.0
Other Current Assets,35439200000.0,27214300000.0,29943300000.0,27665800000.0
Retained Earnings,19451100000.0,18436300000.0,17500600000.0,16546600000.0
Other Liab,1679400000.0,1939500000.0,1857900000.0,1698100000.0
Good Will,2338400000.0,2309400000.0,2323000000.0,2243500000.0
Treasury Stock,-15376200000.0,-14081800000.0,-13347800000.0,-12889400000.0
Other Assets,3335500000.0,2878600000.0,3386700000.0,3095000000.0
Cash,2575200000.0,1908500000.0,1949200000.0,2170000000.0
Total Current Liabilities,38094800000.0,30126600000.0,32627700000.0,30412700000.0
Deferred Long Term Asset Charges,48300000.0,38800000.0,64000000.0,68900000.0
Other Stockholder Equity,10600000.0,-14800000.0,-257300000.0,-679800000.0
Property Plant Equipment,1146700000.0,1197600000.0,764200000.0,793700000.0
Total Current Assets,40741800000.0,31564100000.0,34342300000.0,31823300000.0
Net Tangible Assets,2121600000.0,2227000000.0,2005400000.0,1606000000.0
Net Receivables,2727400000.0,2441300000.0,2439300000.0,1984200000.0
Long Term Debt,2985000000.0,1002800000.0,2002200000.0,2002400000.0
Accounts Payable,141100000.0,102000000.0,125500000.0,135400000.0
Short Long Term Debt,,1001800000.0,,
Short Term Investments,,,10500000.0,3300000.0
Long Term Investments,,,,7200000.0
