,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,502000000.0,496000000.0,529000000.0,524000000.0
1,Capital Surplus,5512000000.0,5468000000.0,5408000000.0,5376000000.0
2,Total Liab,17271000000.0,17279000000.0,17035000000.0,14907000000.0
3,Total Stockholder Equity,6494000000.0,5947000000.0,5379000000.0,4637000000.0
4,Minority Interest,630000000.0,617000000.0,551000000.0,527000000.0
5,Other Current Liab,3995000000.0,4006000000.0,4626000000.0,3239000000.0
6,Total Assets,25085000000.0,24533000000.0,23655000000.0,20761000000.0
7,Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
8,Other Current Assets,4308000000.0,4618000000.0,5394000000.0,3824000000.0
9,Retained Earnings,8259000000.0,7982000000.0,7236000000.0,6784000000.0
10,Other Liab,1077000000.0,1042000000.0,1017000000.0,972000000.0
11,Good Will,579000000.0,556000000.0,586000000.0,559000000.0
12,Treasury Stock,-7278000000.0,-7504000000.0,-7266000000.0,-7524000000.0
13,Other Assets,984000000.0,910000000.0,949000000.0,875000000.0
14,Cash,464000000.0,226000000.0,352000000.0,291000000.0
15,Total Current Liabilities,10321000000.0,11340000000.0,10985000000.0,8932000000.0
16,Deferred Long Term Asset Charges,473000000.0,319000000.0,339000000.0,311000000.0
17,Short Long Term Debt,33000000.0,9000000.0,8000000.0,509000000.0
18,Other Stockholder Equity,-6258000000.0,-6484000000.0,-6246000000.0,-6504000000.0
19,Property Plant Equipment,4577000000.0,4497000000.0,4643000000.0,4591000000.0
20,Total Current Assets,17555000000.0,17285000000.0,16181000000.0,13501000000.0
21,Long Term Investments,888000000.0,789000000.0,767000000.0,711000000.0
22,Net Tangible Assets,5413000000.0,4895000000.0,4264000000.0,3554000000.0
23,Short Term Investments,437000000.0,351000000.0,346000000.0,294000000.0
24,Net Receivables,3496000000.0,3178000000.0,2686000000.0,2429000000.0
25,Long Term Debt,5334000000.0,4341000000.0,4452000000.0,4419000000.0
26,Inventory,8460000000.0,8616000000.0,7172000000.0,6463000000.0
27,Accounts Payable,3634000000.0,3842000000.0,2636000000.0,2708000000.0
0,Investments,-46000000.0,-123000000.0,-9000000.0,-47000000.0
1,Change To Liabilities,-478000000.0,1065000000.0,-55000000.0,150000000.0
2,Total Cashflows From Investing Activities,774000000.0,1115000000.0,833000000.0,252000000.0
3,Net Borrowings,119000000.0,-89000000.0,723000000.0,479000000.0
4,Total Cash From Financing Activities,60000000.0,-290000000.0,634000000.0,403000000.0
5,Change To Operating Activities,596000000.0,246000000.0,-596000000.0,-114000000.0
6,Issuance Of Stock,28000000.0,44000000.0,7000000.0,7000000.0
7,Net Income,362000000.0,831000000.0,551000000.0,262000000.0
8,Change In Cash,252000000.0,-129000000.0,73000000.0,29000000.0
9,Effect Of Exchange Rate,-133000000.0,33000000.0,14000000.0,14000000.0
10,Total Cash From Operating Activities,-449000000.0,-987000000.0,-1408000000.0,-626000000.0
11,Depreciation,106000000.0,106000000.0,112000000.0,106000000.0
12,Other Cashflows From Investing Activities,-17000000.0,-9000000.0,1947000000.0,-14000000.0
13,Change To Inventory,465000000.0,-1443000000.0,-485000000.0,-449000000.0
14,Change To Account Receivables,-167000000.0,-617000000.0,-18000000.0,-138000000.0
15,Other Cashflows From Financing Activities,-87000000.0,-166000000.0,-17000000.0,2000000.0
16,Change To Netincome,-240000000.0,-148000000.0,-131000000.0,-26000000.0
17,Capital Expenditures,-80000000.0,-53000000.0,-135000000.0,-103000000.0
18,Dividends Paid,,-79000000.0,-79000000.0,-78000000.0
