,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-63943000.0,-121443000.0,63664000.0,-287112000.0
Change To Liabilities,-82626000.0,34639000.0,22864000.0,115514000.0
Total Cashflows From Investing Activities,-93761000.0,-192868000.0,-149596000.0,-578159000.0
Net Borrowings,127599000.0,-434896000.0,-282587000.0,-206725000.0
Total Cash From Financing Activities,93609000.0,-545334000.0,-430191000.0,-312930000.0
Change To Operating Activities,-16932000.0,84731000.0,-80425000.0,52361000.0
Net Income,-607062000.0,247002000.0,88198000.0,362599000.0
Change In Cash,-39667000.0,2574000.0,-82634000.0,-92895000.0
Effect Of Exchange Rate,-44792000.0,-44107000.0,-45860000.0,-37312000.0
Total Cash From Operating Activities,5277000.0,784883000.0,543013000.0,835506000.0
Depreciation,259336000.0,282080000.0,276563000.0,167324000.0
Dividends Paid,-33990000.0,-110438000.0,-147604000.0,-106792000.0
Change To Account Receivables,70343000.0,-16978000.0,-3055000.0,-3353000.0
Change To Netincome,382218000.0,153409000.0,238868000.0,141061000.0
Capital Expenditures,-44065000.0,-137825000.0,-335729000.0,-301260000.0
Other Cashflows From Investing Activities,,48262000.0,152651000.0,28888000.0
Other Cashflows From Financing Activities,,,-323937000.0,-323937000.0
Issuance Of Stock,,,,587000.0
