Unnamed: 0,2021-01-02,2019-12-28,2018-12-29,2017-12-30
Intangible Assets,892000000.0,967000000.0,324000000.0,364000000.0
Capital Surplus,2901000000.0,2845000000.0,2780000000.0,2720000000.0
Total Liab,8374000000.0,7579000000.0,5957000000.0,6286000000.0
Total Stockholder Equity,3530000000.0,3709000000.0,3229000000.0,2751000000.0
Other Current Liab,64000000.0,26000000.0,41000000.0,25000000.0
Total Assets,12423000000.0,11288000000.0,9186000000.0,9037000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Other Current Assets,27000000.0,33000000.0,29000000.0,12000000.0
Retained Earnings,661000000.0,916000000.0,531000000.0,124000000.0
Other Liab,512000000.0,492000000.0,530000000.0,611000000.0
Good Will,5637000000.0,4728000000.0,3967000000.0,3967000000.0
Treasury Stock,-34000000.0,-54000000.0,-84000000.0,-95000000.0
Other Assets,124000000.0,111000000.0,63000000.0,74000000.0
Cash,828000000.0,90000000.0,104000000.0,119000000.0
Total Current Liabilities,1982000000.0,2362000000.0,2076000000.0,2003000000.0
Deferred Long Term Asset Charges,1000000.0,,7000000.0,21000000.0
Short Long Term Debt,37000000.0,36000000.0,11000000.0,109000000.0
Other Stockholder Equity,-34000000.0,-54000000.0,-84000000.0,-95000000.0
Property Plant Equipment,2305000000.0,2220000000.0,1842000000.0,1801000000.0
Total Current Assets,3465000000.0,3262000000.0,2979000000.0,2819000000.0
Net Tangible Assets,-2999000000.0,-1986000000.0,-1062000000.0,-1580000000.0
Net Receivables,1205000000.0,1598000000.0,1453000000.0,1399000000.0
Long Term Debt,5388000000.0,4348000000.0,3094000000.0,3312000000.0
Inventory,1273000000.0,1432000000.0,1279000000.0,1208000000.0
Accounts Payable,1218000000.0,1460000000.0,1359000000.0,1289000000.0
Long Term Investments,,,11000000.0,12000000.0
Change To Liabilities,-339000000.0,-56000000.0,79000000.0,17000000.0
Total Cashflows From Investing Activities,-1110000000.0,-1987000000.0,-232000000.0,-356000000.0
Net Borrowings,953000000.0,1231000000.0,-417000000.0,-123000000.0
Total Cash From Financing Activities,1427000000.0,1220000000.0,-391000000.0,-405000000.0
Change To Operating Activities,-42000000.0,5000000.0,-171000000.0,17000000.0
Issuance Of Stock,21000000.0,38000000.0,38000000.0,34000000.0
Net Income,-226000000.0,385000000.0,407000000.0,444000000.0
Change In Cash,730000000.0,-7000000.0,-14000000.0,-12000000.0
Repurchase Of Stock,-5000000.0,-5000000.0,-6000000.0,-309000000.0
Total Cash From Operating Activities,413000000.0,760000000.0,609000000.0,749000000.0
Depreciation,422000000.0,362000000.0,340000000.0,378000000.0
Change To Inventory,201000000.0,16000000.0,-72000000.0,40000000.0
Change To Account Receivables,334000000.0,-19000000.0,-71000000.0,-67000000.0
Other Cashflows From Financing Activities,-42000000.0,-44000000.0,-6000000.0,-7000000.0
Change To Netincome,47000000.0,60000000.0,90000000.0,-86000000.0
Capital Expenditures,-189000000.0,-258000000.0,-235000000.0,-221000000.0
Other Cashflows From Investing Activities,,,,22000000.0
