Unnamed: 0,2021-07-04,2021-04-04,2020-12-31,2020-09-30
Intangible Assets,344187000.0,344192000.0,344198000.0,344203000.0
Capital Surplus,1108680000.0,1104904000.0,1089199000.0,1086221000.0
Total Liab,3545603000.0,3387053000.0,3407862000.0,3397657000.0
Total Stockholder Equity,-1160154000.0,-1236464000.0,-1158547000.0,-1076705000.0
Minority Interest,542950000.0,523376000.0,523376000.0,544020000.0
Deferred Long Term Liab,5966000.0,6501000.0,7034000.0,7568000.0
Other Current Liab,310441000.0,245310000.0,205125000.0,198563000.0
Total Assets,2928399000.0,2673965000.0,2772691000.0,2864972000.0
Common Stock,2147000.0,2134000.0,2126000.0,2124000.0
Retained Earnings,-2178493000.0,-2249207000.0,-2153368000.0,-2067600000.0
Other Liab,122620000.0,92317000.0,124719000.0,140883000.0
Good Will,659618000.0,659618000.0,659618000.0,659618000.0
Treasury Stock,-92488000.0,-94295000.0,-96504000.0,-97450000.0
Other Assets,11972000.0,13162000.0,13552000.0,14732000.0
Cash,252887000.0,62905000.0,157760000.0,213907000.0
Total Current Liabilities,595231000.0,466008000.0,452405000.0,428356000.0
Short Long Term Debt,9999000.0,9936000.0,10126000.0,9292000.0
Other Stockholder Equity,-92488000.0,-94295000.0,-96504000.0,-97450000.0
Property Plant Equipment,1432757000.0,1439445000.0,1447998000.0,1463694000.0
Total Current Assets,479865000.0,217548000.0,306740000.0,381565000.0
Net Tangible Assets,-2163959000.0,-2240274000.0,-2162363000.0,-2080526000.0
Net Receivables,124846000.0,46420000.0,36610000.0,48500000.0
Long Term Debt,2639065000.0,2638366000.0,2643306000.0,2645353000.0
Inventory,36038000.0,39057000.0,60791000.0,43892000.0
Accounts Payable,65526000.0,31771000.0,26582000.0,36716000.0
Other Current Assets,,,1600000.0,
Long Term Investments,,,585000.0,1160000.0
Change To Liabilities,164688000.0,10164000.0,124040000.0,-6578000.0
Total Cashflows From Investing Activities,-19109000.0,-23100000.0,-448000.0,-17337000.0
Net Borrowings,-274000.0,-76000.0,-97000.0,-212000.0
Total Cash From Financing Activities,-868000.0,8798000.0,-21802000.0,-22373000.0
Change To Operating Activities,-8344000.0,-25527000.0,17689000.0,10287000.0
Issuance Of Stock,2706000.0,9078000.0,1657000.0,419000.0
Net Income,70520000.0,-95839000.0,-85768000.0,-116172000.0
Change In Cash,189982000.0,-94855000.0,-56147000.0,-82049000.0
Repurchase Of Stock,-2176000.0,-3000.0,-3000.0,-48000.0
Effect Of Exchange Rate,228000.0,-155000.0,3019000.0,922000.0
Total Cash From Operating Activities,209731000.0,-80398000.0,-36916000.0,-43261000.0
Depreciation,28052000.0,28833000.0,31290000.0,28785000.0
Dividends Paid,-9000.0,-201000.0,-2000.0,-1079000.0
Change To Inventory,6486000.0,3907000.0,7927000.0,1413000.0
Change To Account Receivables,-78296000.0,-9897000.0,12865000.0,-1195000.0
Other Cashflows From Financing Activities,-1115000.0,-1115000.0,-23360000.0,-21453000.0
Change To Netincome,24647000.0,5983000.0,-146936000.0,38108000.0
Capital Expenditures,-19117000.0,-23133000.0,-7918000.0,-17337000.0
