,2021-06-25,2021-03-26,2020-12-25,2020-09-25
Investments,-459000.0,-898000.0,-2337000.0,165073000.0
Change To Liabilities,1785000.0,3090000.0,27425000.0,708000.0
Total Cashflows From Investing Activities,-14191000.0,-14258000.0,-1499000.0,154635000.0
Total Cash From Financing Activities,-44880000.0,-74430000.0,-46340000.0,-53858000.0
Change To Operating Activities,4471000.0,250000.0,4389000.0,2674000.0
Issuance Of Stock,17991000.0,19834000.0,51323000.0,14369000.0
Net Income,54621000.0,76217000.0,135198000.0,26829000.0
Change In Cash,113756000.0,-5929000.0,39446000.0,216586000.0
Repurchase Of Stock,-40562000.0,-71921000.0,-68070000.0,-46085000.0
Effect Of Exchange Rate,475000.0,-709000.0,5125000.0,3147000.0
Total Cash From Operating Activities,172352000.0,83468000.0,82160000.0,112662000.0
Depreciation,23302000.0,25231000.0,22168000.0,26979000.0
Dividends Paid,-22309000.0,-22343000.0,-22231000.0,-22142000.0
Change To Inventory,4430000.0,5974000.0,4424000.0,749000.0
Change To Account Receivables,75738000.0,-36702000.0,-138286000.0,32461000.0
Change To Netincome,13694000.0,13410000.0,12858000.0,14605000.0
Capital Expenditures,-13732000.0,-13360000.0,-15527000.0,-10438000.0
Other Cashflows From Financing Activities,,,-7362000.0,-7362000.0
