,Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
0,Intangible Assets,1962000000.0,1671000000.0,1678000000.0,1716000000.0
1,Capital Surplus,6043000000.0,6043000000.0,6009000000.0,5975000000.0
2,Total Liab,10976000000.0,11293000000.0,11496000000.0,11305000000.0
3,Total Stockholder Equity,8452000000.0,8689000000.0,8567000000.0,8128000000.0
4,Minority Interest,38000000.0,37000000.0,35000000.0,32000000.0
5,Other Current Liab,100000000.0,923000000.0,91000000.0,32000000.0
6,Total Assets,19466000000.0,20019000000.0,20098000000.0,19465000000.0
7,Common Stock,683000000.0,683000000.0,683000000.0,683000000.0
8,Other Current Assets,7000000.0,688000000.0,22000000.0,30000000.0
9,Retained Earnings,16502000000.0,16328000000.0,16285000000.0,16055000000.0
10,Other Liab,1636000000.0,1673000000.0,1645000000.0,1665000000.0
11,Good Will,3111000000.0,3217000000.0,3094000000.0,3052000000.0
12,Treasury Stock,-14776000000.0,-14365000000.0,-14410000000.0,-14585000000.0
13,Other Assets,1258000000.0,1260000000.0,1163000000.0,1087000000.0
14,Cash,3182000000.0,3730000000.0,4359000000.0,4085000000.0
15,Total Current Liabilities,3187000000.0,3333000000.0,3422000000.0,2880000000.0
16,Short Long Term Debt,407000000.0,405000000.0,727000000.0,318000000.0
17,Other Stockholder Equity,-3480000000.0,-3314000000.0,-3839000000.0,-3988000000.0
18,Property Plant Equipment,5181000000.0,5325000000.0,5038000000.0,4963000000.0
19,Total Current Assets,7856000000.0,8411000000.0,9033000000.0,8566000000.0
20,Long Term Investments,98000000.0,135000000.0,92000000.0,81000000.0
21,Net Tangible Assets,3379000000.0,3801000000.0,3795000000.0,3360000000.0
22,Net Receivables,1989000000.0,2077000000.0,2001000000.0,1884000000.0
23,Long Term Debt,5681000000.0,5722000000.0,5939000000.0,6272000000.0
24,Inventory,2017000000.0,1916000000.0,1988000000.0,1905000000.0
25,Accounts Payable,1023000000.0,1043000000.0,2604000000.0,2529000000.0
26,Deferred Long Term Liab,,68000000.0,,
27,Deferred Long Term Asset Charges,,748000000.0,,
0,Change To Liabilities,22000000.0,107000000.0,84000000.0,62000000.0
1,Total Cashflows From Investing Activities,-538000000.0,-264000000.0,-157000000.0,-154000000.0
2,Total Cash From Financing Activities,-358000000.0,-1143000000.0,-111000000.0,-261000000.0
3,Change To Operating Activities,-121000000.0,51000000.0,-54000000.0,-74000000.0
4,Issuance Of Stock,48000000.0,22000000.0,29000000.0,85000000.0
5,Net Income,298000000.0,168000000.0,356000000.0,246000000.0
6,Change In Cash,-550000000.0,-630000000.0,272000000.0,-16000000.0
7,Repurchase Of Stock,-253000000.0,-500000000.0,-500000000.0,-500000000.0
8,Effect Of Exchange Rate,-31000000.0,65000000.0,30000000.0,25000000.0
9,Total Cash From Operating Activities,377000000.0,712000000.0,510000000.0,374000000.0
10,Depreciation,217000000.0,213000000.0,209000000.0,202000000.0
11,Other Cashflows From Investing Activities,14000000.0,1000000.0,12000000.0,12000000.0
12,Dividends Paid,-125000000.0,-125000000.0,-125000000.0,-112000000.0
13,Change To Inventory,-129000000.0,143000000.0,-44000000.0,-178000000.0
14,Change To Account Receivables,51000000.0,51000000.0,-101000000.0,35000000.0
15,Other Cashflows From Financing Activities,-28000000.0,-4000000.0,-14000000.0,-9000000.0
16,Change To Netincome,39000000.0,30000000.0,60000000.0,81000000.0
17,Capital Expenditures,-171000000.0,-237000000.0,-156000000.0,-144000000.0
18,Net Borrowings,,-536000000.0,-1000000.0,-225000000.0
