,2021-06-30,2021-03-31,2020-12-31,2020-06-30
Intangible Assets,67996000.0,69992000.0,71988000.0,
Capital Surplus,78883000.0,78073000.0,,
Total Liab,308438000.0,295117000.0,379433000.0,
Total Stockholder Equity,-14897000.0,-20265000.0,-184123000.0,
Minority Interest,-19825000.0,-22593000.0,,
Total Assets,273716000.0,252259000.0,195310000.0,
Common Stock,2000.0,2000.0,-184123000.0,
Other Current Assets,7292000.0,6512000.0,155000.0,
Retained Earnings,-93782000.0,-98340000.0,,
Other Liab,43356000.0,41692000.0,,
Good Will,50176000.0,50176000.0,50176000.0,
Other Assets,50413000.0,48967000.0,4236000.0,
Cash,13171000.0,4227000.0,10073000.0,
Total Current Liabilities,27223000.0,24975000.0,24101000.0,
Deferred Long Term Asset Charges,49573000.0,48492000.0,,
Short Long Term Debt,3500000.0,3500000.0,3500000.0,
Property Plant Equipment,13622000.0,13160000.0,12763000.0,
Total Current Assets,91509000.0,69964000.0,56147000.0,
Net Tangible Assets,-133069000.0,-140433000.0,-306287000.0,
Net Receivables,49774000.0,38133000.0,30798000.0,
Long Term Debt,237859000.0,228450000.0,355332000.0,
Inventory,21272000.0,21092000.0,15121000.0,
Accounts Payable,14224000.0,12941000.0,14634000.0,
Deferred Long Term Liab,,,3700000.0,
