,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,70128000.0,42772000.0,35195000.0,29734000.0
1,Capital Surplus,393800000.0,1173262000.0,1515572000.0,1681558000.0
2,Total Liab,43265532000.0,41614909000.0,36941497000.0,32937097000.0
3,Total Stockholder Equity,5621961000.0,7318620000.0,7018358000.0,6465702000.0
4,Deferred Long Term Liab,69286000.0,98980000.0,65000000.0,80000000.0
5,Other Current Liab,98050000.0,152552000.0,110547000.0,127331000.0
6,Total Assets,48887493000.0,48933529000.0,43959855000.0,39402799000.0
7,Common Stock,3061000.0,3392000.0,3523000.0,3605000.0
8,Other Current Assets,3834288000.0,3131988000.0,3199885000.0,4805153000.0
9,Retained Earnings,5275666000.0,6168659000.0,5465748000.0,4736277000.0
10,Other Liab,1442422000.0,1745544000.0,1448154000.0,1140670000.0
11,Good Will,74056000.0,74056000.0,74056000.0,74056000.0
12,Treasury Stock,-50566000.0,-26693000.0,33515000.0,44262000.0
13,Other Assets,449568000.0,480564000.0,464763000.0,403361000.0
14,Cash,109053000.0,81848000.0,148436000.0,527805000.0
15,Total Current Liabilities,2250819000.0,3439406000.0,1360035000.0,2702660000.0
16,Short Long Term Debt,1450000000.0,2341920000.0,450784000.0,572184000.0
17,Other Stockholder Equity,-50566000.0,-26693000.0,33515000.0,44262000.0
18,Property Plant Equipment,16499580000.0,16579363000.0,14040135000.0,10229936000.0
19,Total Current Assets,31652252000.0,31664528000.0,29345706000.0,28665712000.0
20,Long Term Investments,141909000.0,92246000.0,,
21,Net Tangible Assets,5477777000.0,7201792000.0,6909107000.0,6361912000.0
22,Net Receivables,27612039000.0,28237420000.0,25662705000.0,22959371000.0
23,Long Term Debt,39520707000.0,36429959000.0,34133308000.0,29093767000.0
24,Accounts Payable,432119000.0,408222000.0,355421000.0,294128000.0
0,Investments,7363000.0,-79098000.0,-79098000.0,-79098000.0
1,Change To Liabilities,-16994000.0,-3184000.0,9927000.0,2767000.0
2,Total Cashflows From Investing Activities,-4767646000.0,-9272431000.0,-10415788000.0,-3590333000.0
3,Net Borrowings,15423060000.0,12999726000.0,4192273000.0,6873914000.0
4,Total Cash From Financing Activities,924217000.0,3649801000.0,3339696000.0,-186785000.0
5,Change To Operating Activities,-62551000.0,14616000.0,-5134000.0,80573000.0
6,Issuance Of Stock,736000.0,4501000.0,10289000.0,15104000.0
7,Net Income,910911000.0,994370000.0,915926000.0,1172807000.0
8,Change In Cash,169060000.0,-89397000.0,-831223000.0,164228000.0
9,Repurchase Of Stock,-776942000.0,-337967000.0,-182560000.0,-182560000.0
10,Total Cash From Operating Activities,4012489000.0,5533233000.0,6244869000.0,3941346000.0
11,Depreciation,2209000000.0,1988552000.0,1668467000.0,1403653000.0
12,Other Cashflows From Investing Activities,423108000.0,741966000.0,1095417000.0,881353000.0
13,Dividends Paid,-212637000.0,-291459000.0,-180306000.0,-10803000.0
14,Other Cashflows From Financing Activities,-13510000000.0,-8725000000.0,-500000000.0,-7065000000.0
15,Change To Netincome,1134418000.0,2543093000.0,3636708000.0,1278861000.0
16,Capital Expenditures,-6884130000.0,-8589783000.0,-9829751000.0,-6024331000.0
