,2020-12-25,2019-12-27,2018-12-28,2017-12-29
Change To Liabilities,6820000.0,-539000.0,-1976000.0,4588000.0
Total Cashflows From Investing Activities,-99038000.0,-155469000.0,-66247000.0,-68447000.0
Net Borrowings,-1986000.0,-105109000.0,42465000.0,-82676000.0
Total Cash From Financing Activities,-139471000.0,-174052000.0,-282711000.0,-217076000.0
Change To Operating Activities,-13491000.0,-15118000.0,-16696000.0,46863000.0
Issuance Of Stock,83438000.0,48250000.0,24634000.0,60685000.0
Net Income,330456000.0,343853000.0,341054000.0,252412000.0
Change In Cash,157936000.0,88855000.0,19214000.0,51309000.0
Repurchase Of Stock,-103940000.0,-10750000.0,-260965000.0,-114608000.0
Effect Of Exchange Rate,2410000.0,-358000.0,187000.0,-1032000.0
Total Cash From Operating Activities,394035000.0,418734000.0,367985000.0,337864000.0
Depreciation,55329000.0,48911000.0,47754000.0,45583000.0
Other Cashflows From Investing Activities,-143000.0,-939000.0,-1624000.0,-348000.0
Dividends Paid,-116983000.0,-106443000.0,-88845000.0,-80477000.0
Change To Inventory,-13086000.0,12435000.0,-30719000.0,-32011000.0
Change To Account Receivables,-43122000.0,8934000.0,-12402000.0,-37669000.0
Change To Netincome,71129000.0,20258000.0,40970000.0,58098000.0
Capital Expenditures,-71338000.0,-127953000.0,-53854000.0,-40194000.0
