,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,339000000.0,99000000.0,100000000.0,178000000.0
Capital Surplus,199000000.0,175000000.0,643000000.0,1044000000.0
Total Liab,7436000000.0,4827000000.0,5507000000.0,7134000000.0
Total Stockholder Equity,2096000000.0,1960000000.0,1647000000.0,1337000000.0
Other Current Liab,399000000.0,278000000.0,687000000.0,804000000.0
Total Assets,9532000000.0,6787000000.0,7154000000.0,8471000000.0
Other Current Assets,10000000.0,41000000.0,476000000.0,691000000.0
Retained Earnings,1860000000.0,1781000000.0,1012000000.0,298000000.0
Other Liab,64000000.0,42000000.0,44000000.0,61000000.0
Good Will,692000000.0,143000000.0,143000000.0,186000000.0
Treasury Stock,37000000.0,4000000.0,-8000000.0,-5000000.0
Other Assets,253000000.0,198000000.0,261000000.0,363000000.0
Cash,4154000000.0,2452000000.0,2826000000.0,3186000000.0
Total Current Liabilities,4965000000.0,3269000000.0,4246000000.0,5557000000.0
Deferred Long Term Asset Charges,69000000.0,79000000.0,117000000.0,103000000.0
Other Stockholder Equity,37000000.0,4000000.0,-8000000.0,-5000000.0
Property Plant Equipment,372000000.0,380000000.0,188000000.0,233000000.0
Total Current Assets,7876000000.0,5967000000.0,6462000000.0,7511000000.0
Net Tangible Assets,1065000000.0,1718000000.0,1404000000.0,973000000.0
Short Term Investments,1875000000.0,1946000000.0,1681000000.0,2524000000.0
Net Receivables,1672000000.0,1406000000.0,1330000000.0,871000000.0
Long Term Debt,2127000000.0,1237000000.0,1020000000.0,1318000000.0
Accounts Payable,3280000000.0,2276000000.0,2351000000.0,2558000000.0
Short Long Term Debt,,18000000.0,240000000.0,652000000.0
Deferred Long Term Liab,,,,101000000.0
