Unnamed: 0,2021-07-02,2021-04-02,2021-01-01,2020-10-02
Intangible Assets,1096000000.0,1116000000.0,999000000.0,1020000000.0
Total Liab,7062000000.0,6861000000.0,6849000000.0,6789000000.0
Total Stockholder Equity,-497000000.0,-500000000.0,-492000000.0,-476000000.0
Other Current Liab,1429000000.0,1321000000.0,1399000000.0,1395000000.0
Total Assets,6565000000.0,6361000000.0,6357000000.0,6313000000.0
Common Stock,2049000000.0,2229000000.0,2420000000.0,2650000000.0
Other Current Assets,254000000.0,248000000.0,288000000.0,289000000.0
Retained Earnings,-2595000000.0,-2776000000.0,-2970000000.0,-3148000000.0
Other Liab,1359000000.0,1371000000.0,1413000000.0,1404000000.0
Good Will,2863000000.0,2867000000.0,2606000000.0,2596000000.0
Treasury Stock,49000000.0,47000000.0,58000000.0,22000000.0
Other Assets,493000000.0,501000000.0,566000000.0,557000000.0
Cash,1230000000.0,933000000.0,1046000000.0,1009000000.0
Total Current Liabilities,2221000000.0,2136000000.0,1821000000.0,1748000000.0
Deferred Long Term Asset Charges,348000000.0,355000000.0,428000000.0,405000000.0
Short Long Term Debt,438000000.0,313000000.0,63000000.0,47000000.0
Other Stockholder Equity,49000000.0,47000000.0,58000000.0,22000000.0
Property Plant Equipment,142000000.0,154000000.0,150000000.0,160000000.0
Total Current Assets,1786000000.0,1538000000.0,1848000000.0,1792000000.0
Long Term Investments,185000000.0,185000000.0,188000000.0,188000000.0
Net Tangible Assets,-4456000000.0,-4483000000.0,-4097000000.0,-4092000000.0
Short Term Investments,15000000.0,18000000.0,27000000.0,40000000.0
Net Receivables,188000000.0,244000000.0,397000000.0,360000000.0
Long Term Debt,3422000000.0,3288000000.0,3542000000.0,3556000000.0
Accounts Payable,76000000.0,52000000.0,67000000.0,66000000.0
Investments,4000000.0,8000000.0,13000000.0,18000000.0
Change To Liabilities,-10000000.0,76000000.0,47000000.0,8000000.0
Total Cashflows From Investing Activities,-1000000.0,-233000000.0,7000000.0,134000000.0
Net Borrowings,140000000.0,-12000000.0,-12000000.0,-12000000.0
Total Cash From Financing Activities,44000000.0,-245000000.0,-267000000.0,-86000000.0
Change To Operating Activities,-20000000.0,46000000.0,41000000.0,-38000000.0
Issuance Of Stock,1000000.0,8000000.0,6000000.0,8000000.0
Net Income,181000000.0,194000000.0,178000000.0,64000000.0
Change In Cash,297000000.0,-113000000.0,37000000.0,-64000000.0
Repurchase Of Stock,-13000000.0,-167000000.0,-160000000.0,-12000000.0
Effect Of Exchange Rate,-4000000.0,9000000.0,4000000.0,1000000.0
Total Cash From Operating Activities,258000000.0,356000000.0,293000000.0,-113000000.0
Depreciation,26000000.0,26000000.0,22000000.0,32000000.0
Other Cashflows From Investing Activities,-4000000.0,4000000.0,-4000000.0,-4000000.0
Dividends Paid,-84000000.0,-73000000.0,-113000000.0,-82000000.0
Change To Account Receivables,12000000.0,2000000.0,-12000000.0,8000000.0
Change To Netincome,38000000.0,-48000000.0,60000000.0,17000000.0
Capital Expenditures,-1000000.0,-1000000.0,-2000000.0,-2000000.0
Other Cashflows From Financing Activities,,-1000000.0,-1000000.0,-1000000.0
