,2020-12-26,2019-12-28,2018-12-29,2017-12-30
Investments,-1108000000.0,97000000.0,8701000000.0,-1910000000.0
Change To Liabilities,766000000.0,735000000.0,882000000.0,201000000.0
Total Cashflows From Investing Activities,-11619000000.0,-6437000000.0,4564000000.0,-4403000000.0
Net Borrowings,11293000000.0,-355000000.0,-6962000000.0,2050000000.0
Total Cash From Financing Activities,3819000000.0,-8489000000.0,-13769000000.0,-4186000000.0
Change To Operating Activities,26000000.0,-87000000.0,9000000.0,20000000.0
Issuance Of Stock,179000000.0,329000000.0,281000000.0,462000000.0
Net Income,7120000000.0,7314000000.0,12515000000.0,4857000000.0
Change In Cash,2684000000.0,-5199000000.0,112000000.0,1488000000.0
Repurchase Of Stock,-2096000000.0,-3114000000.0,-2103000000.0,-2145000000.0
Effect Of Exchange Rate,-129000000.0,78000000.0,-98000000.0,47000000.0
Total Cash From Operating Activities,10613000000.0,9649000000.0,9415000000.0,10030000000.0
Depreciation,2396000000.0,2266000000.0,2195000000.0,2145000000.0
Other Cashflows From Investing Activities,42000000.0,-8000000.0,2000000.0,29000000.0
Dividends Paid,-5509000000.0,-5304000000.0,-4930000000.0,-4472000000.0
Change To Inventory,-516000000.0,-190000000.0,-174000000.0,-168000000.0
Change To Account Receivables,-420000000.0,-650000000.0,-253000000.0,-202000000.0
Other Cashflows From Financing Activities,-48000000.0,-45000000.0,-55000000.0,-76000000.0
Change To Netincome,1248000000.0,382000000.0,-6411000000.0,3291000000.0
Capital Expenditures,-4240000000.0,-4232000000.0,-3282000000.0,-2969000000.0
