Unnamed: 0,2020-09-26,2019-09-28,2018-09-29,2017-09-30
Intangible Assets,2497000000.0,2780000000.0,1340000000.0,1286000000.0
Capital Surplus,1034000000.0,949000000.0,870000000.0,823000000.0
Total Liab,14609000000.0,14851000000.0,7697000000.0,7461000000.0
Total Stockholder Equity,2092000000.0,1618000000.0,1434000000.0,1012000000.0
Other Current Liab,450000000.0,448000000.0,245000000.0,222000000.0
Total Assets,16701000000.0,16469000000.0,9131000000.0,8476000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Other Current Assets,162000000.0,157000000.0,76000000.0,
Retained Earnings,1608000000.0,1054000000.0,719000000.0,256000000.0
Other Liab,1304000000.0,1470000000.0,642000000.0,692000000.0
Good Will,5173000000.0,5051000000.0,2944000000.0,2775000000.0
Treasury Stock,-551000000.0,-386000000.0,-156000000.0,-68000000.0
Other Assets,91000000.0,167000000.0,58000000.0,31000000.0
Cash,750000000.0,750000000.0,381000000.0,306000000.0
Total Current Liabilities,2183000000.0,2039000000.0,1237000000.0,1134000000.0
Deferred Long Term Asset Charges,54000000.0,,31000000.0,
Short Long Term Debt,58000000.0,104000000.0,38000000.0,33000000.0
Other Stockholder Equity,-551000000.0,-386000000.0,-156000000.0,-68000000.0
Property Plant Equipment,5123000000.0,4714000000.0,2488000000.0,2366000000.0
Total Current Assets,3817000000.0,3757000000.0,2285000000.0,2004000000.0
Net Tangible Assets,-5578000000.0,-6213000000.0,-2850000000.0,-3049000000.0
Net Receivables,1469000000.0,1526000000.0,941000000.0,847000000.0
Long Term Debt,10599000000.0,11342000000.0,5818000000.0,5635000000.0
Inventory,1268000000.0,1324000000.0,887000000.0,762000000.0
Accounts Payable,1115000000.0,1159000000.0,783000000.0,638000000.0
Minority Interest,,,3000000.0,3000000.0
Long Term Investments,,,16000000.0,14000000.0
Deferred Long Term Liab,,,,3000000.0
Change To Liabilities,24000000.0,-35000000.0,97000000.0,59000000.0
Total Cashflows From Investing Activities,-316000000.0,-6251000000.0,-1035000000.0,-774000000.0
Net Borrowings,-1234000000.0,5570000000.0,163000000.0,-141000000.0
Total Cash From Financing Activities,-1220000000.0,5426000000.0,113000000.0,-226000000.0
Change To Operating Activities,-12000000.0,14000000.0,18000000.0,27000000.0
Issuance Of Stock,30000000.0,55000000.0,23000000.0,31000000.0
Net Income,559000000.0,404000000.0,496000000.0,340000000.0
Effect Of Exchange Rate,6000000.0,-7000000.0,-7000000.0,8000000.0
Total Cash From Operating Activities,1530000000.0,1201000000.0,1004000000.0,975000000.0
Depreciation,845000000.0,613000000.0,538000000.0,521000000.0
Other Cashflows From Investing Activities,281000000.0,281000000.0,281000000.0,4000000.0
Change To Inventory,48000000.0,99000000.0,-79000000.0,10000000.0
Change To Account Receivables,49000000.0,150000000.0,-53000000.0,-41000000.0
Other Cashflows From Financing Activities,-16000000.0,-125000000.0,-40000000.0,-116000000.0
Change To Netincome,17000000.0,-44000000.0,-13000000.0,59000000.0
Capital Expenditures,-583000000.0,-399000000.0,-333000000.0,-269000000.0
Change In Cash,,369000000.0,75000000.0,-17000000.0
Repurchase Of Stock,,-74000000.0,-33000000.0,-33000000.0
