,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,2020864000.0,225453000.0,247394000.0,159811000.0
Capital Surplus,16857797000.0,1538716000.0,1434780000.0,866330000.0
Total Liab,1871477000.0,588802000.0,515757000.0,265488000.0
Total Stockholder Equity,15883804000.0,1014025000.0,1013119000.0,558903000.0
Other Current Liab,86269000.0,23676000.0,16201000.0,12052000.0
Total Assets,17755281000.0,1602827000.0,1528876000.0,824391000.0
Common Stock,150000.0,73000.0,70000.0,61000.0
Retained Earnings,-992661000.0,-507525000.0,-408661000.0,-311577000.0
Other Liab,106168000.0,33217000.0,38635000.0,17788000.0
Good Will,14581255000.0,746079000.0,737197000.0,498520000.0
Treasury Stock,18518000.0,-17239000.0,-13070000.0,4089000.0
Other Assets,18357000.0,6545000.0,1401000.0,858000.0
Cash,733324000.0,514353000.0,423989000.0,42817000.0
Total Current Liabilities,332649000.0,90181000.0,62439000.0,40330000.0
Short Long Term Debt,56013000.0,,,
Other Stockholder Equity,18518000.0,-17239000.0,-13070000.0,4089000.0
Property Plant Equipment,75198000.0,36748000.0,10148000.0,8963000.0
Total Current Assets,1059607000.0,588002000.0,532736000.0,156239000.0
Net Tangible Assets,-718315000.0,42493000.0,28528000.0,-99428000.0
Short Term Investments,53245000.0,2711000.0,54545000.0,79489000.0
Net Receivables,169281000.0,56948000.0,43571000.0,27094000.0
Long Term Debt,1389518000.0,440410000.0,414683000.0,207370000.0
Inventory,56498000.0,,,
Accounts Payable,46030000.0,9075000.0,7769000.0,3884000.0
