,Unnamed: 0,2021-04-03,2021-01-02,2020-09-26,2020-06-27
0,Intangible Assets,515100000.0,530300000.0,535400000.0,542900000.0
1,Capital Surplus,698100000.0,696600000.0,695900000.0,694000000.0
2,Total Liab,2009400000.0,2012000000.0,2027500000.0,2061100000.0
3,Total Stockholder Equity,2584100000.0,2544400000.0,2421900000.0,2319100000.0
4,Minority Interest,33700000.0,32600000.0,30000000.0,27900000.0
5,Other Current Liab,14600000.0,13200000.0,19000000.0,24200000.0
6,Total Assets,4627200000.0,4589000000.0,4479400000.0,4408100000.0
7,Common Stock,400000.0,400000.0,400000.0,400000.0
8,Other Current Assets,39900000.0,37100000.0,21600000.0,23300000.0
9,Retained Earnings,2064100000.0,2010700000.0,1972500000.0,1919700000.0
10,Other Liab,295600000.0,293100000.0,299000000.0,298600000.0
11,Good Will,1509100000.0,1518200000.0,1508400000.0,1498300000.0
12,Treasury Stock,-178500000.0,-163300000.0,-246900000.0,-295000000.0
13,Other Assets,59200000.0,60300000.0,58900000.0,56900000.0
14,Cash,566400000.0,611300000.0,487500000.0,432200000.0
15,Total Current Liabilities,871000000.0,822000000.0,830800000.0,578400000.0
16,Deferred Long Term Asset Charges,43800000.0,43900000.0,43900000.0,45200000.0
17,Short Long Term Debt,230400000.0,230500000.0,231700000.0,2200000.0
18,Other Stockholder Equity,-178500000.0,-163300000.0,-246900000.0,-295000000.0
19,Property Plant Equipment,614500000.0,628900000.0,624100000.0,634300000.0
20,Total Current Assets,1926400000.0,1851300000.0,1752600000.0,1675700000.0
21,Long Term Investments,2900000.0,,,
22,Net Tangible Assets,559900000.0,495900000.0,378100000.0,277900000.0
23,Net Receivables,483900000.0,432000000.0,472500000.0,427200000.0
24,Long Term Debt,784000000.0,839000000.0,838800000.0,1122700000.0
25,Inventory,722200000.0,690300000.0,677200000.0,679700000.0
26,Accounts Payable,412300000.0,360100000.0,363800000.0,342600000.0
0,Change To Liabilities,0.0,15200000.0,0.0,0.0
1,Total Cashflows From Investing Activities,-11700000.0,-15200000.0,-7000000.0,-6900000.0
2,Net Borrowings,-50300000.0,100000.0,-55300000.0,-239500000.0
3,Total Cash From Financing Activities,-76700000.0,-12400000.0,-68400000.0,-255500000.0
4,Change To Operating Activities,-64100000.0,-8000000.0,13600000.0,10800000.0
5,Issuance Of Stock,100000.0,100000.0,100000.0,200000.0
6,Net Income,65600000.0,50400000.0,65000000.0,28100000.0
7,Change In Cash,-44900000.0,123800000.0,55300000.0,-172300000.0
8,Repurchase Of Stock,-1900000.0,-300000.0,-800000.0,-1400000.0
9,Effect Of Exchange Rate,-6000000.0,25900000.0,10400000.0,3200000.0
10,Total Cash From Operating Activities,49500000.0,125500000.0,120300000.0,86900000.0
11,Depreciation,31800000.0,32600000.0,32900000.0,33300000.0
12,Dividends Paid,-12200000.0,-12200000.0,-12200000.0,-12100000.0
13,Other Cashflows From Financing Activities,-12400000.0,-12400000.0,-100000.0,-2700000.0
14,Change To Netincome,11400000.0,9400000.0,8800000.0,14700000.0
15,Capital Expenditures,-10700000.0,-17800000.0,-9300000.0,-9500000.0
16,Change To Inventory,,-3700000.0,-3700000.0,-3700000.0
17,Change To Account Receivables,,29600000.0,29600000.0,29600000.0
