,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-18250000.0,-19222000.0,-19222000.0,-19222000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-85440000.0,-730885000.0,-2221878000.0,-599448000.0
Net Borrowings,-142490000.0,512203000.0,1159475000.0,397452000.0
Total Cash From Financing Activities,-886699000.0,-198973000.0,550678000.0,540425000.0
Change To Operating Activities,134350000.0,8756000.0,-38883000.0,-85258000.0
Issuance Of Stock,321000.0,1027000.0,84908000.0,588686000.0
Net Income,342693000.0,267377000.0,353933000.0,170113000.0
Change In Cash,11508000.0,28070000.0,-760214000.0,689215000.0
Effect Of Exchange Rate,-4010000.0,-8727000.0,-24563000.0,27270000.0
Total Cash From Operating Activities,987657000.0,966655000.0,935549000.0,720968000.0
Depreciation,607219000.0,596658000.0,591684000.0,522376000.0
Dividends Paid,-716290000.0,-704526000.0,-673635000.0,-439999000.0
Other Cashflows From Financing Activities,-28240000.0,-7677000.0,-20070000.0,-5714000.0
Change To Netincome,-168709000.0,1878000.0,-50971000.0,87522000.0
Capital Expenditures,-438263000.0,-692983000.0,-460062000.0,-343131000.0
Other Cashflows From Investing Activities,,5061000.0,8250000.0,8250000.0
