,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-330100000.0,133100000.0,-163300000.0,1000000.0
Change To Liabilities,313800000.0,-184900000.0,117800000.0,139500000.0
Total Cashflows From Investing Activities,-915800000.0,-574000000.0,-1296200000.0,-1019000000.0
Net Borrowings,-400000000.0,987300000.0,987300000.0,987300000.0
Total Cash From Financing Activities,-1563300000.0,-262200000.0,-1083400000.0,-456100000.0
Change To Operating Activities,182300000.0,-62900000.0,28400000.0,271200000.0
Net Income,1570400000.0,1485800000.0,1543000000.0,728500000.0
Change In Cash,258500000.0,1080500000.0,-160200000.0,458800000.0
Effect Of Exchange Rate,-46000000.0,4800000.0,-15700000.0,-42700000.0
Total Cash From Operating Activities,2783600000.0,1911900000.0,2235100000.0,1976600000.0
Depreciation,775600000.0,764400000.0,674300000.0,671100000.0
Other Cashflows From Investing Activities,6500000.0,400000.0,-11500000.0,3500000.0
Dividends Paid,-1159600000.0,-1236900000.0,-1082300000.0,-456100000.0
Change To Inventory,223600000.0,-88700000.0,-190800000.0,-201900000.0
Change To Account Receivables,-236000000.0,-10500000.0,68300000.0,-298700000.0
Other Cashflows From Financing Activities,-3700000.0,23900000.0,-1100000.0,-1100000.0
Change To Netincome,-46100000.0,8700000.0,-5900000.0,666900000.0
Capital Expenditures,-592200000.0,-707500000.0,-1121400000.0,-1023500000.0
