Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,1168942000.0,1044932000.0,954874000.0,990199000.0
Capital Surplus,1977794000.0,1889683000.0,1793781000.0,1230617000.0
Total Liab,29294856000.0,25569809000.0,21780650000.0,21805723000.0
Total Stockholder Equity,12325886000.0,10717371000.0,8659827000.0,7834420000.0
Minority Interest,881555000.0,818181000.0,997852000.0,1049333000.0
Other Current Liab,4978549000.0,4445556000.0,3782090000.0,3677153000.0
Total Assets,43282297000.0,37885361000.0,32218329000.0,32051658000.0
Common Stock,643000.0,638000.0,634000.0,611000.0
Other Current Assets,5165580000.0,4746177000.0,3194285000.0,2817292000.0
Retained Earnings,12362463000.0,11021006000.0,9426299000.0,8562889000.0
Other Liab,15473836000.0,17562383000.0,15142118000.0,14779453000.0
Good Will,314629000.0,326551000.0,249620000.0,198236000.0
Treasury Stock,-2015014000.0,-2193956000.0,-2560887000.0,-1959697000.0
Other Assets,3506477000.0,3533095000.0,2957810000.0,3294206000.0
Cash,906448000.0,726230000.0,646556000.0,606199000.0
Total Current Liabilities,10700514000.0,5500994000.0,4449322000.0,4477254000.0
Other Stockholder Equity,488895000.0,212091000.0,-178720000.0,118044000.0
Property Plant Equipment,115911000.0,131661000.0,,
Total Current Assets,14432286000.0,11962960000.0,9508874000.0,9435769000.0
Long Term Investments,23744052000.0,20886162000.0,18547151000.0,18133248000.0
Net Tangible Assets,11633023000.0,9979288000.0,8024907000.0,7181809000.0
Short Term Investments,2981930000.0,1333560000.0,1278057000.0,1766468000.0
Net Receivables,4144253000.0,3922310000.0,3414507000.0,3319199000.0
Long Term Debt,3016800000.0,2355913000.0,2189210000.0,2549016000.0
Accounts Payable,5386551000.0,667072000.0,393107000.0,323496000.0
Investments,-3201373000.0,-1417949000.0,-771529000.0,-1403893000.0
Change To Liabilities,445781000.0,252569000.0,114772000.0,116841000.0
Total Cashflows From Investing Activities,-3043226000.0,-1806483000.0,-554020000.0,-1351882000.0
Net Borrowings,659793000.0,150901000.0,-358142000.0,56415000.0
Total Cash From Financing Activities,521278000.0,-80662000.0,-988810000.0,-3405000.0
Change To Operating Activities,2045939000.0,583801000.0,339506000.0,433076000.0
Issuance Of Stock,1876000.0,6203000.0,6203000.0,6203000.0
Net Income,1405521000.0,1636319000.0,757971000.0,619278000.0
Change In Cash,386846000.0,179055000.0,-2641000.0,-242285000.0
Repurchase Of Stock,-83472000.0,-2871000.0,-282762000.0,-282762000.0
Effect Of Exchange Rate,22289000.0,17741000.0,-19133000.0,18124000.0
Total Cash From Operating Activities,2886505000.0,2048459000.0,1559322000.0,1094878000.0
Depreciation,69031000.0,82104000.0,105670000.0,125778000.0
Other Cashflows From Investing Activities,198019000.0,-350697000.0,247318000.0,74852000.0
Dividends Paid,-41612000.0,-41612000.0,-41645000.0,-46041000.0
Change To Account Receivables,-318643000.0,-237752000.0,-211296000.0,-31405000.0
Other Cashflows From Financing Activities,-15307000.0,-193283000.0,-213706000.0,-103473000.0
Change To Netincome,-761124000.0,-268582000.0,452699000.0,-168690000.0
Capital Expenditures,-39872000.0,-37837000.0,-29809000.0,-22841000.0
