,Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
0,Intangible Assets,317400000.0,327700000.0,331900000.0,335200000.0
1,Capital Surplus,954100000.0,462300000.0,455000000.0,450500000.0
2,Total Liab,3030200000.0,3019700000.0,2982800000.0,3017000000.0
3,Total Stockholder Equity,-725800000.0,-1243500000.0,-1341400000.0,-1474700000.0
4,Other Current Liab,141300000.0,189400000.0,164900000.0,146400000.0
5,Total Assets,2304400000.0,1776200000.0,1641400000.0,1542300000.0
6,Common Stock,4100000.0,3900000.0,,
7,Other Current Assets,8700000.0,93100000.0,76800000.0,61700000.0
8,Retained Earnings,-1690700000.0,-1726400000.0,-1802400000.0,-1922300000.0
9,Other Liab,102200000.0,102500000.0,110900000.0,100000000.0
10,Good Will,479400000.0,484800000.0,479300000.0,474000000.0
11,Treasury Stock,6700000.0,16700000.0,6000000.0,-2900000.0
12,Other Assets,29100000.0,37300000.0,29000000.0,24600000.0
13,Cash,963800000.0,520100000.0,378500000.0,295300000.0
14,Total Current Liabilities,422500000.0,640400000.0,578100000.0,597100000.0
15,Deferred Long Term Asset Charges,26200000.0,28500000.0,26000000.0,20500000.0
16,Short Long Term Debt,16500000.0,104600000.0,104700000.0,104600000.0
17,Other Stockholder Equity,6700000.0,16700000.0,6000000.0,-2900000.0
18,Property Plant Equipment,177800000.0,171900000.0,161600000.0,152800000.0
19,Total Current Assets,1296000000.0,754500000.0,639600000.0,555700000.0
20,Long Term Investments,4700000.0,,,
21,Net Tangible Assets,-1522600000.0,-2056000000.0,-2152600000.0,-2283900000.0
22,Short Term Investments,50000000.0,,,
23,Net Receivables,182400000.0,129300000.0,172100000.0,187300000.0
24,Long Term Debt,2433000000.0,2209800000.0,2237200000.0,2264400000.0
25,Accounts Payable,28400000.0,34600000.0,35700000.0,31800000.0
0,Investments,-50000000.0,-50000000.0,-50000000.0,-50000000.0
1,Change To Liabilities,-7500000.0,-1900000.0,4000000.0,-11150000.0
2,Total Cashflows From Investing Activities,-71900000.0,-28100000.0,-28300000.0,-20850000.0
3,Net Borrowings,106600000.0,-31200000.0,-31300000.0,-47900000.0
4,Total Cash From Financing Activities,577000000.0,-33000000.0,-35500000.0,-56400000.0
5,Change To Operating Activities,-114100000.0,33200000.0,-29900000.0,25850000.0
6,Issuance Of Stock,470400000.0,470400000.0,470400000.0,470400000.0
7,Net Income,35700000.0,76000000.0,119900000.0,-139600000.0
8,Change In Cash,442800000.0,140000000.0,83100000.0,14250000.0
9,Effect Of Exchange Rate,-5900000.0,16900000.0,-3500000.0,-50000.0
10,Total Cash From Operating Activities,-56400000.0,184200000.0,150400000.0,91550000.0
11,Depreciation,33200000.0,25300000.0,28300000.0,28350000.0
12,Other Cashflows From Investing Activities,2200000.0,2200000.0,2200000.0,2200000.0
13,Change To Account Receivables,-54400000.0,44700000.0,15200000.0,-30800000.0
14,Change To Netincome,24600000.0,-5800000.0,8800000.0,127500000.0
15,Capital Expenditures,-7500000.0,-12400000.0,-17200000.0,-12250000.0
16,Other Cashflows From Financing Activities,,-1800000.0,-4200000.0,-650000.0
17,Repurchase Of Stock,,,,-7850000.0
