Unnamed: 0,2021-03-31,2020-03-31,2019-03-31,2018-03-31
Intangible Assets,41945000.0,48016000.0,51494000.0,57850000.0
Capital Surplus,203310000.0,191451000.0,178227000.0,167587000.0
Total Liab,723480000.0,624998000.0,382076000.0,323600000.0
Total Stockholder Equity,1444225000.0,1140120000.0,1045130000.0,940779000.0
Deferred Long Term Liab,1675000.0,348000.0,,
Other Current Liab,86868000.0,43721000.0,49241000.0,19741000.0
Total Assets,2167705000.0,1765118000.0,1427206000.0,1264379000.0
Common Stock,279000.0,280000.0,291000.0,304000.0
Other Current Assets,44244000.0,21548000.0,15587000.0,17599000.0
Retained Earnings,1257379000.0,973948000.0,889266000.0,785871000.0
Other Liab,78838000.0,78065000.0,100651000.0,102930000.0
Good Will,13990000.0,13990000.0,13990000.0,13990000.0
Treasury Stock,-16743000.0,-25559000.0,-22654000.0,-12983000.0
Other Assets,67770000.0,56442000.0,52521000.0,61687000.0
Cash,1089361000.0,649436000.0,589692000.0,429970000.0
Total Current Liabilities,468368000.0,300946000.0,250524000.0,189166000.0
Deferred Long Term Asset Charges,37194000.0,28233000.0,30870000.0,38381000.0
Other Stockholder Equity,-16743000.0,-25559000.0,-22654000.0,-12983000.0
Property Plant Equipment,393201000.0,452559000.0,213796000.0,220162000.0
Total Current Assets,1650799000.0,1194111000.0,1095405000.0,910690000.0
Net Tangible Assets,1388290000.0,1078114000.0,979646000.0,868939000.0
Net Receivables,222028000.0,193747000.0,191383000.0,145880000.0
Inventory,278242000.0,311620000.0,278842000.0,299602000.0
Accounts Payable,231632000.0,147892000.0,124974000.0,93939000.0
Short Long Term Debt,,638000.0,603000.0,578000.0
Long Term Debt,,30263000.0,30901000.0,31504000.0
Change To Liabilities,79176000.0,23312000.0,26667000.0,-4462000.0
Total Cashflows From Investing Activities,-32169000.0,-31964000.0,-29018000.0,-34697000.0
Net Borrowings,-31279000.0,-464000.0,-198000.0,-688000.0
Total Cash From Financing Activities,-129581000.0,-192114000.0,-167193000.0,-157715000.0
Change To Operating Activities,29334000.0,-17039000.0,1514000.0,102442000.0
Issuance Of Stock,8277000.0,4903000.0,1025000.0,765000.0
Net Income,382575000.0,276142000.0,264308000.0,114394000.0
Change In Cash,439925000.0,59744000.0,159722000.0,138206000.0
Repurchase Of Stock,-106579000.0,-196553000.0,-166723000.0,-157792000.0
Effect Of Exchange Rate,5458000.0,-2512000.0,-3572000.0,3263000.0
Total Cash From Operating Activities,596217000.0,286334000.0,359505000.0,327355000.0
Depreciation,40530000.0,38912000.0,44941000.0,48572000.0
Change To Inventory,33378000.0,-32777000.0,8827000.0,-751000.0
Change To Account Receivables,-33173000.0,-10493000.0,-16157000.0,10770000.0
Change To Netincome,35415000.0,20314000.0,25215000.0,29101000.0
Capital Expenditures,-32218000.0,-32455000.0,-29086000.0,-34813000.0
Other Cashflows From Financing Activities,,,-1297000.0,-1297000.0
