,2021-08-01,2020-08-02,2019-07-28,2018-07-29
Intangible Assets,3239000000.0,3350000000.0,3415000000.0,3664000000.0
Capital Surplus,414000000.0,394000000.0,372000000.0,349000000.0
Total Liab,8580000000.0,9803000000.0,12036000000.0,13156000000.0
Total Stockholder Equity,3152000000.0,2563000000.0,1103000000.0,1364000000.0
Minority Interest,2000000.0,6000000.0,9000000.0,9000000.0
Other Current Liab,129000000.0,154000000.0,628000000.0,870000000.0
Total Assets,11734000000.0,12372000000.0,13148000000.0,14529000000.0
Common Stock,12000000.0,12000000.0,12000000.0,12000000.0
Other Current Assets,98000000.0,80000000.0,499000000.0,797000000.0
Retained Earnings,3742000000.0,3190000000.0,1993000000.0,2224000000.0
Other Liab,1576000000.0,1550000000.0,1548000000.0,1571000000.0
Good Will,3981000000.0,3986000000.0,4017000000.0,3864000000.0
Treasury Stock,-1016000000.0,-1033000000.0,-1274000000.0,-1221000000.0
Other Assets,214000000.0,29000000.0,1217000000.0,2147000000.0
Cash,69000000.0,859000000.0,31000000.0,49000000.0
Total Current Liabilities,1814000000.0,3075000000.0,3385000000.0,3594000000.0
Other Stockholder Equity,5000000.0,-10000000.0,-198000000.0,-118000000.0
Property Plant Equipment,2605000000.0,2622000000.0,2455000000.0,2466000000.0
Total Current Assets,1695000000.0,2385000000.0,1967000000.0,2296000000.0
Net Tangible Assets,-4068000000.0,-4773000000.0,-6329000000.0,-6164000000.0
Net Receivables,595000000.0,575000000.0,574000000.0,563000000.0
Long Term Debt,5002000000.0,4990000000.0,7101000000.0,7991000000.0
Inventory,933000000.0,871000000.0,863000000.0,887000000.0
Accounts Payable,1070000000.0,1049000000.0,814000000.0,705000000.0
Short Long Term Debt,,921000000.0,500000000.0,390000000.0
Long Term Investments,,,77000000.0,92000000.0
Deferred Long Term Asset Charges,,,,2000000.0
