Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,4016000000.0,3999000000.0,3947000000.0,3967000000.0
Total Liab,12994000000.0,12807000000.0,13266000000.0,13085000000.0
Total Stockholder Equity,3771000000.0,3636000000.0,3598000000.0,3578000000.0
Minority Interest,141000000.0,128000000.0,135000000.0,129000000.0
Other Current Liab,201000000.0,236000000.0,150000000.0,226000000.0
Total Assets,16906000000.0,16571000000.0,16999000000.0,16792000000.0
Common Stock,4000000.0,4000000.0,4000000.0,4000000.0
Other Current Assets,465000000.0,484000000.0,473000000.0,702000000.0
Retained Earnings,3787000000.0,3680000000.0,3522000000.0,3531000000.0
Other Liab,2066000000.0,2065000000.0,1657000000.0,2497000000.0
Good Will,6607000000.0,6601000000.0,6638000000.0,6601000000.0
Treasury Stock,-20000000.0,-48000000.0,72000000.0,16000000.0
Other Assets,651000000.0,614000000.0,178000000.0,573000000.0
Cash,950000000.0,739000000.0,806000000.0,1044000000.0
Total Current Liabilities,4402000000.0,4220000000.0,4704000000.0,4156000000.0
Short Long Term Debt,1922000000.0,1767000000.0,1750000000.0,1682000000.0
Other Stockholder Equity,-20000000.0,-48000000.0,72000000.0,16000000.0
Property Plant Equipment,1205000000.0,1222000000.0,1671000000.0,1282000000.0
Total Current Assets,4427000000.0,4135000000.0,4565000000.0,4369000000.0
Net Tangible Assets,-6852000000.0,-6964000000.0,-6987000000.0,-6990000000.0
Net Receivables,1584000000.0,1538000000.0,1985000000.0,1142000000.0
Long Term Debt,6526000000.0,6522000000.0,6435000000.0,6432000000.0
Inventory,1428000000.0,1374000000.0,1301000000.0,1481000000.0
Accounts Payable,1156000000.0,1129000000.0,1305000000.0,1147000000.0
Capital Surplus,,,,27000000.0
Investments,-21000000.0,-116000000.0,-29000000.0,236000000.0
Change To Liabilities,29000000.0,-165000000.0,133000000.0,204000000.0
Total Cashflows From Investing Activities,-199000000.0,-180000000.0,-136000000.0,141000000.0
Net Borrowings,1000000.0,71000000.0,-2000000.0,-53000000.0
Total Cash From Financing Activities,-141000000.0,-23000000.0,-717000000.0,-710000000.0
Change To Operating Activities,135000000.0,-350000000.0,250000000.0,37000000.0
Net Income,222000000.0,206000000.0,666000000.0,338000000.0
Change In Cash,211000000.0,-67000000.0,-238000000.0,96000000.0
Repurchase Of Stock,-67000000.0,-62000000.0,-74000000.0,-1000000.0
Effect Of Exchange Rate,2000000.0,-17000000.0,15000000.0,8000000.0
Total Cash From Operating Activities,549000000.0,153000000.0,600000000.0,657000000.0
Depreciation,129000000.0,128000000.0,135000000.0,141000000.0
Other Cashflows From Investing Activities,-1000000.0,-1000000.0,-1000000.0,-7000000.0
Change To Inventory,-52000000.0,-81000000.0,196000000.0,-171000000.0
Change To Account Receivables,47000000.0,382000000.0,-488000000.0,189000000.0
Other Cashflows From Financing Activities,-75000000.0,-19000000.0,610000000.0,-30000000.0
Change To Netincome,39000000.0,33000000.0,-292000000.0,-81000000.0
Capital Expenditures,-63000000.0,-47000000.0,-92000000.0,-57000000.0
Dividends Paid,,-13000000.0,-13000000.0,-626000000.0
