Unnamed: 0,2021-03-27,2020-12-26,2020-03-28,2019-12-28
Intangible Assets,829406000.0,829308000.0,655653000.0,672017000.0
Capital Surplus,1602092000.0,,,
Total Liab,3023668000.0,3548790000.0,1627893000.0,1586362000.0
Total Stockholder Equity,1623245000.0,1104240000.0,268698000.0,288414000.0
Minority Interest,2064000.0,2120000.0,1365000.0,1464000.0
Deferred Long Term Liab,9253000.0,8661000.0,7149000.0,6721000.0
Other Current Liab,27294000.0,27789000.0,26375000.0,22825000.0
Total Assets,4648977000.0,4655150000.0,1897956000.0,1876240000.0
Common Stock,1674000.0,1087712000.0,280839000.0,284788000.0
Other Current Assets,41205000.0,46330000.0,32375000.0,31011000.0
Retained Earnings,12036000.0,,,
Other Liab,451176000.0,313563000.0,121813000.0,125622000.0
Good Will,1718249000.0,1727351000.0,861810000.0,870619000.0
Treasury Stock,7443000.0,16528000.0,-12141000.0,3626000.0
Other Assets,13098000.0,12489000.0,12641000.0,13899000.0
Cash,175371000.0,172611000.0,60154000.0,34935000.0
Total Current Liabilities,297372000.0,305446000.0,166893000.0,158827000.0
Short Long Term Debt,15390000.0,20839000.0,13050000.0,13050000.0
Other Stockholder Equity,7443000.0,16528000.0,-12141000.0,3626000.0
Property Plant Equipment,1676766000.0,1712319000.0,142002000.0,134381000.0
Total Current Assets,411458000.0,373683000.0,225850000.0,185324000.0
Net Tangible Assets,-924410000.0,-1452419000.0,-1248765000.0,-1254222000.0
Net Receivables,106272000.0,87860000.0,93746000.0,78738000.0
Long Term Debt,1412526000.0,2095054000.0,1339187000.0,1301913000.0
Inventory,42913000.0,43039000.0,27478000.0,26149000.0
Accounts Payable,67229000.0,67802000.0,76939000.0,58917000.0
Change To Liabilities,2189000.0,-11925000.0,20231000.0,-3819000.0
Total Cashflows From Investing Activities,-4508000.0,-30767000.0,-17147000.0,-332122000.0
Net Borrowings,-725793000.0,13743000.0,36238000.0,46264000.0
Total Cash From Financing Activities,-29871000.0,7482000.0,34351000.0,44330000.0
Change To Operating Activities,-28345000.0,-18005000.0,-9023000.0,2923000.0
Issuance Of Stock,760725000.0,2609000.0,2609000.0,2609000.0
Net Income,-19939000.0,-7488000.0,-3848000.0,-10604000.0
Change In Cash,-1143000.0,-1754000.0,26937000.0,-277337000.0
Repurchase Of Stock,-42977000.0,-42977000.0,-42977000.0,-42977000.0
Effect Of Exchange Rate,650000.0,4000000.0,3850000.0,143000.0
Total Cash From Operating Activities,32586000.0,17531000.0,5883000.0,10312000.0
Depreciation,23852000.0,29458000.0,7799000.0,8992000.0
Other Cashflows From Investing Activities,41023000.0,100174000.0,100174000.0,100174000.0
Change To Inventory,135000.0,-1576000.0,-1851000.0,-3884000.0
Change To Account Receivables,-19693000.0,567000.0,-14067000.0,14274000.0
Other Cashflows From Financing Activities,-21826000.0,-8870000.0,-1887000.0,161066000.0
Change To Netincome,69187000.0,26603000.0,5509000.0,-253000.0
Capital Expenditures,-23280000.0,-17335000.0,-16172000.0,-12520000.0
Dividends Paid,,,,-163000000.0
