Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,2446000000.0,2748000000.0,2493000000.0,2530000000.0
Capital Surplus,9786000000.0,9721000000.0,10107000000.0,7765000000.0
Total Liab,16847000000.0,18656000000.0,18157000000.0,8258000000.0
Total Stockholder Equity,8371000000.0,7959000000.0,7863000000.0,6342000000.0
Minority Interest,-10000000.0,1000000.0,4000000.0,
Other Current Liab,1322000000.0,2150000000.0,1881000000.0,668000000.0
Total Assets,25208000000.0,26616000000.0,26024000000.0,14600000000.0
Common Stock,5000000.0,5000000.0,5000000.0,4000000.0
Other Current Assets,1005000000.0,1682000000.0,1126000000.0,279000000.0
Retained Earnings,-399000000.0,-764000000.0,-1449000000.0,-1410000000.0
Other Liab,3997000000.0,3702000000.0,3626000000.0,2528000000.0
Good Will,2583000000.0,2553000000.0,2068000000.0,1907000000.0
Treasury Stock,-1021000000.0,-1003000000.0,-800000000.0,-17000000.0
Other Assets,3360000000.0,3316000000.0,3421000000.0,2799000000.0
Cash,406000000.0,300000000.0,636000000.0,1487000000.0
Total Current Liabilities,3036000000.0,4574000000.0,3625000000.0,1351000000.0
Deferred Long Term Asset Charges,838000000.0,1066000000.0,1336000000.0,710000000.0
Short Long Term Debt,166000000.0,295000000.0,193000000.0,52000000.0
Other Stockholder Equity,-48000000.0,-30000000.0,-22000000.0,-17000000.0
Property Plant Equipment,13337000000.0,13761000000.0,14421000000.0,4662000000.0
Total Current Assets,3429000000.0,4114000000.0,3435000000.0,2673000000.0
Long Term Investments,53000000.0,124000000.0,186000000.0,29000000.0
Net Tangible Assets,3342000000.0,2658000000.0,3302000000.0,1905000000.0
Net Receivables,1279000000.0,1365000000.0,1087000000.0,582000000.0
Long Term Debt,9568000000.0,10261000000.0,10906000000.0,4379000000.0
Inventory,515000000.0,469000000.0,412000000.0,253000000.0
Accounts Payable,880000000.0,947000000.0,945000000.0,473000000.0
Change To Liabilities,-40000000.0,-221000000.0,90000000.0,-30000000.0
Total Cashflows From Investing Activities,-1572000000.0,-1717000000.0,-101000000.0,-727000000.0
Net Borrowings,-1508000000.0,-141000000.0,-1736000000.0,-191000000.0
Total Cash From Financing Activities,-1796000000.0,-1237000000.0,-2723000000.0,-201000000.0
Change To Operating Activities,38000000.0,327000000.0,-476000000.0,186000000.0
Net Income,636000000.0,928000000.0,-54000000.0,-254000000.0
Change In Cash,-31000000.0,-218000000.0,-1353000000.0,458000000.0
Total Cash From Operating Activities,3337000000.0,2736000000.0,1471000000.0,1386000000.0
Depreciation,2018000000.0,1868000000.0,1521000000.0,857000000.0
Other Cashflows From Investing Activities,167000000.0,192000000.0,-18000000.0,-3000000.0
Dividends Paid,-266000000.0,-243000000.0,-243000000.0,-243000000.0
Change To Inventory,-59000000.0,-44000000.0,61000000.0,22000000.0
Change To Account Receivables,-33000000.0,-88000000.0,-207000000.0,7000000.0
Other Cashflows From Financing Activities,-22000000.0,-197000000.0,-224000000.0,-10000000.0
Change To Netincome,682000000.0,-91000000.0,538000000.0,527000000.0
Capital Expenditures,-1259000000.0,-713000000.0,-530000000.0,-721000000.0
Repurchase Of Stock,,-656000000.0,-763000000.0,-763000000.0
