Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Total Liab,71079000000.0,69665000000.0,69444000000.0,76469000000.0
Total Stockholder Equity,24163000000.0,24312000000.0,23730000000.0,23949000000.0
Minority Interest,334000000.0,339000000.0,344000000.0,1730000000.0
Deferred Long Term Liab,8763000000.0,8793000000.0,9133000000.0,9449000000.0
Other Current Liab,4781000000.0,4577000000.0,5626000000.0,10423000000.0
Total Assets,97963000000.0,96703000000.0,95905000000.0,104535000000.0
Common Stock,21369000000.0,21310000000.0,21258000000.0,21930000000.0
Other Current Assets,2720000000.0,2629000000.0,2348000000.0,15043000000.0
Retained Earnings,4434000000.0,4673000000.0,4189000000.0,4035000000.0
Other Liab,24752000000.0,24555000000.0,24070000000.0,25237000000.0
Good Will,7405000000.0,7381000000.0,7381000000.0,7395000000.0
Treasury Stock,-1640000000.0,-1671000000.0,-1717000000.0,-2016000000.0
Other Assets,21008000000.0,20157000000.0,18902000000.0,19942000000.0
Cash,240000000.0,477000000.0,172000000.0,413000000.0
Total Current Liabilities,11676000000.0,11836000000.0,10843000000.0,17560000000.0
Short Long Term Debt,2096000000.0,2639000000.0,1905000000.0,2700000000.0
Other Stockholder Equity,-1640000000.0,-1671000000.0,-1717000000.0,-2016000000.0
Property Plant Equipment,59226000000.0,58421000000.0,58412000000.0,56788000000.0
Total Current Assets,6923000000.0,6662000000.0,6886000000.0,19829000000.0
Long Term Investments,3401000000.0,4082000000.0,3559000000.0,581000000.0
Net Tangible Assets,16758000000.0,16931000000.0,15584000000.0,16554000000.0
Net Receivables,1975000000.0,2080000000.0,2507000000.0,2176000000.0
Long Term Debt,34651000000.0,33274000000.0,33907000000.0,33672000000.0
Inventory,1538000000.0,1476000000.0,1550000000.0,1565000000.0
Accounts Payable,774000000.0,848000000.0,944000000.0,738000000.0
Intangible Assets,,,765000000.0,
Investments,-6000000.0,-977000000.0,-56000000.0,-53000000.0
Change To Liabilities,-63000000.0,21000000.0,221000000.0,5000000.0
Total Cashflows From Investing Activities,-1460000000.0,-2308000000.0,1944000000.0,-1526000000.0
Net Borrowings,1001000000.0,1685000000.0,-1366000000.0,2928000000.0
Total Cash From Financing Activities,414000000.0,1171000000.0,-2672000000.0,-332000000.0
Change To Operating Activities,-411000000.0,-832000000.0,-184000000.0,256000000.0
Issuance Of Stock,49000000.0,48000000.0,48000000.0,11000000.0
Net Income,285000000.0,1008000000.0,682000000.0,356000000.0
Change In Cash,-258000000.0,315000000.0,-311000000.0,-184000000.0
Total Cash From Operating Activities,788000000.0,1452000000.0,417000000.0,1674000000.0
Depreciation,673000000.0,685000000.0,658000000.0,681000000.0
Other Cashflows From Investing Activities,-105000000.0,20000000.0,3605000000.0,8000000.0
Dividends Paid,-508000000.0,-508000000.0,-511000000.0,-785000000.0
Change To Inventory,-63000000.0,73000000.0,10000000.0,22000000.0
Change To Account Receivables,3000000.0,334000000.0,-529000000.0,-105000000.0
Other Cashflows From Financing Activities,-128000000.0,-54000000.0,-100000000.0,-101000000.0
Change To Netincome,364000000.0,163000000.0,-441000000.0,459000000.0
Capital Expenditures,-1349000000.0,-1351000000.0,-1677000000.0,-1552000000.0
Repurchase Of Stock,,,-695000000.0,-2385000000.0
