,2020-12-26,2019-12-28,2018-12-29,2017-12-30
Change To Liabilities,28820000.0,-22574000.0,13708000.0,6494000.0
Total Cashflows From Investing Activities,-51433000.0,-56457000.0,-382248000.0,-96137000.0
Net Borrowings,-15000000.0,-10000000.0,207500000.0,11088000.0
Total Cash From Financing Activities,-67808000.0,-146276000.0,121897000.0,-24681000.0
Change To Operating Activities,13553000.0,-43669000.0,22060000.0,70380000.0
Issuance Of Stock,18744000.0,7800000.0,18857000.0,18857000.0
Net Income,129986000.0,139082000.0,164565000.0,119519000.0
Change In Cash,156386000.0,41406000.0,60057000.0,154552000.0
Repurchase Of Stock,-22927000.0,-99387000.0,-63564000.0,-63564000.0
Effect Of Exchange Rate,17596000.0,-1189000.0,-11420000.0,6200000.0
Total Cash From Operating Activities,258031000.0,245328000.0,331828000.0,269170000.0
Depreciation,96178000.0,92503000.0,103193000.0,63011000.0
Dividends Paid,-46839000.0,-44689000.0,-39993000.0,-31770000.0
Change To Inventory,-12425000.0,22094000.0,-33971000.0,-20180000.0
Change To Account Receivables,-25588000.0,28497000.0,-3539000.0,-11087000.0
Other Cashflows From Financing Activities,-1786000.0,-1786000.0,-903000.0,-3999000.0
Change To Netincome,27507000.0,29395000.0,65812000.0,41033000.0
Capital Expenditures,-56191000.0,-61895000.0,-74753000.0,-65925000.0
Investments,,,1407000.0,3739000.0
