,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,128900000.0,124300000.0,88500000.0,114400000.0
Total Liab,17828400000.0,17785700000.0,17870000000.0,17049300000.0
Total Stockholder Equity,11183800000.0,10717700000.0,10390000000.0,10184400000.0
Other Current Liab,51300000.0,48000000.0,2138600000.0,30700000.0
Total Assets,29012200000.0,28503400000.0,28260000000.0,27233700000.0
Common Stock,347200000.0,347200000.0,346600000.0,347000000.0
Other Current Assets,796900000.0,572200000.0,515600000.0,541500000.0
Retained Earnings,11738700000.0,11364000000.0,11005200000.0,10953600000.0
Other Liab,1797300000.0,1824900000.0,1546300000.0,1853200000.0
Treasury Stock,-1031000000.0,-1117800000.0,-1050300000.0,-1230600000.0
Other Assets,992300000.0,1016200000.0,967000000.0,922200000.0
Cash,2968700000.0,3230000000.0,3405000000.0,3218900000.0
Total Current Liabilities,4796700000.0,4705300000.0,7869300000.0,4074600000.0
Other Stockholder Equity,-1029600000.0,-1116400000.0,-1050300000.0,-1189000000.0
Property Plant Equipment,3673600000.0,3614600000.0,3724200000.0,3590100000.0
Total Current Assets,20971700000.0,20477900000.0,20135800000.0,19417700000.0
Net Tangible Assets,11183800000.0,10717700000.0,10390000000.0,10184400000.0
Short Term Investments,1434600000.0,1421100000.0,1429000000.0,1194300000.0
Net Receivables,1525700000.0,1649900000.0,1197500000.0,1364700000.0
Inventory,2054600000.0,1465400000.0,1221900000.0,1124500000.0
Accounts Payable,4032800000.0,3950500000.0,1176200000.0,3387400000.0
Deferred Long Term Asset Charges,,,90400000.0,
